_id,MISSION,MISSION STATEMENT,GOAL,GOAL STATEMENT,ACTION,ACTION STATEMENT,PROGRAMME,REPORT SUMMARY,Action Formal Stakeholder,Formal Stakeholder,Action Category,Report Category,Action Labels,Report Labels,Insert Datetime
6849979e9b5e602eb0072f02,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 1,"Develop a Climate Neutral Agri- Food System so that by 2050, the Climate Impact of Methane is Reduced to Zero and Remaining Agricultural Emissions are Balanced by Removals; and Improve Air Quality",MISSION 1 GOAL 1 ACTION 5,Ireland will play a leading role in  shaping how greenhouse gas emissions  from livestock farming are understood  and addressed.,Ireland – New Zealand Joint Research Initiative,Trinity College Dublin is actively involved in climate and agriculture research projects funded under the Ireland – New Zealand Joint Research Initiative.,Biorbic Sfi Bioeconomy Research Centre,Trinity College Dublin,Research And Regulatory,Research And Regulatory,Research and Regulatory 018,Research and Regulatory 089,2025-06-11T15:50:06.111Z
6849979e9b5e602eb0072f03,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 1,"Develop a Climate Neutral Agri- Food System so that by 2050, the Climate Impact of Methane is Reduced to Zero and Remaining Agricultural Emissions are Balanced by Removals; and Improve Air Quality",MISSION 1 GOAL 1 ACTION 5,Ireland will play a leading role in  shaping how greenhouse gas emissions  from livestock farming are understood  and addressed.,Agricultural Innovation Mission for Climate (AIM4C) Summit,Dublin City University is actively involved in climate and agriculture research projects under the Ireland – New Zealand Joint Research Initiative.,Biorbic Sfi Bioeconomy Research Centre,Dublin City University,Research And Regulatory,Research And Regulatory,Research and Regulatory 018,Research and Regulatory 028,2025-06-11T15:50:06.111Z
6849979e9b5e602eb0072f04,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 1,"Develop a Climate Neutral Agri- Food System so that by 2050, the Climate Impact of Methane is Reduced to Zero and Remaining Agricultural Emissions are Balanced by Removals; and Improve Air Quality",MISSION 1 GOAL 1 ACTION 5,Ireland will play a leading role in  shaping how greenhouse gas emissions  from livestock farming are understood  and addressed.,National ‘Agriculture and Climate Change: Science in Action’ Conference,Dublin City University is actively involved in climate and agriculture research projects under the Ireland – New Zealand Joint Research Initiative.,Biorbic Sfi Bioeconomy Research Centre,Dublin City University,Research And Regulatory,Research And Regulatory,Research and Regulatory 018,Research and Regulatory 028,2025-06-11T15:50:06.111Z
6849979e9b5e602eb0072f05,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 1,"Develop a Climate Neutral Agri- Food System so that by 2050, the Climate Impact of Methane is Reduced to Zero and Remaining Agricultural Emissions are Balanced by Removals; and Improve Air Quality",MISSION 1 GOAL 1 ACTION 5,Ireland will play a leading role in  shaping how greenhouse gas emissions  from livestock farming are understood  and addressed.,Ireland – New Zealand Joint Research Initiative,Dublin City University is actively involved in climate and agriculture research projects under the Ireland – New Zealand Joint Research Initiative.,Biorbic Sfi Bioeconomy Research Centre,Dublin City University,Research And Regulatory,Research And Regulatory,Research and Regulatory 018,Research and Regulatory 028,2025-06-11T15:50:06.111Z
6849979e9b5e602eb0072f06,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 1,"Develop a Climate Neutral Agri- Food System so that by 2050, the Climate Impact of Methane is Reduced to Zero and Remaining Agricultural Emissions are Balanced by Removals; and Improve Air Quality",MISSION 1 GOAL 1 ACTION 5,Ireland will play a leading role in  shaping how greenhouse gas emissions  from livestock farming are understood  and addressed.,Agricultural Innovation Mission for Climate (AIM4C) Summit,Actively involved in climate and agriculture research projects under the Ireland – New Zealand Joint Research Initiative.,Biorbic Sfi Bioeconomy Research Centre,Irish Cattle Breeding Federation,Research And Regulatory,Research And Regulatory,Research and Regulatory 018,Research and Regulatory 050,2025-06-11T15:50:06.111Z
6849979e9b5e602eb0072f07,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 1,"Develop a Climate Neutral Agri- Food System so that by 2050, the Climate Impact of Methane is Reduced to Zero and Remaining Agricultural Emissions are Balanced by Removals; and Improve Air Quality",MISSION 1 GOAL 1 ACTION 5,Ireland will play a leading role in  shaping how greenhouse gas emissions  from livestock farming are understood  and addressed.,National ‘Agriculture and Climate Change: Science in Action’ Conference,Actively involved in climate and agriculture research projects under the Ireland – New Zealand Joint Research Initiative.,Biorbic Sfi Bioeconomy Research Centre,Irish Cattle Breeding Federation,Research And Regulatory,Research And Regulatory,Research and Regulatory 018,Research and Regulatory 050,2025-06-11T15:50:06.111Z
6849979e9b5e602eb0072f08,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 1,"Develop a Climate Neutral Agri- Food System so that by 2050, the Climate Impact of Methane is Reduced to Zero and Remaining Agricultural Emissions are Balanced by Removals; and Improve Air Quality",MISSION 1 GOAL 1 ACTION 5,Ireland will play a leading role in  shaping how greenhouse gas emissions  from livestock farming are understood  and addressed.,Ireland – New Zealand Joint Research Initiative,Actively involved in climate and agriculture research projects under the Ireland – New Zealand Joint Research Initiative.,Biorbic Sfi Bioeconomy Research Centre,Irish Cattle Breeding Federation,Research And Regulatory,Research And Regulatory,Research and Regulatory 018,Research and Regulatory 050,2025-06-11T15:50:06.111Z
6849979e9b5e602eb0072f09,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 7,Strengthen and Invest in Origin Green and Other Sustainability Supports to Reflect the Higher Level of Ambition for the Agri-Food Sector,MISSION 1 GOAL 7 ACTION 3,The metrics and evidence base from  Origin Green need to be improved.,Origin Green,Actively involved in promoting and supporting the Origin Green programme through sustainability initiatives and events.,Bord Bia The Irish Food Board,Bord Bia The Irish Food Board,"Branding, Marketing And Distribution","Branding, Marketing And Distribution","Branding, Marketing and Distribution 001","Branding, Marketing and Distribution 001",2025-06-11T15:50:06.111Z
6849979e9b5e602eb0072f0a,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 7,Strengthen and Invest in Origin Green and Other Sustainability Supports to Reflect the Higher Level of Ambition for the Agri-Food Sector,MISSION 1 GOAL 7 ACTION 3,The metrics and evidence base from  Origin Green need to be improved.,Origin Green,Mabbett is involved as the independent verification authority assessing sustainability performance for the Origin Green programme.,Bord Bia The Irish Food Board,Mabbett,"Branding, Marketing And Distribution",Research And Regulatory,"Branding, Marketing and Distribution 001",Research and Regulatory 052,2025-06-11T15:50:06.111Z
6849979e9b5e602eb0072f0b,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 7,Strengthen and Invest in Origin Green and Other Sustainability Supports to Reflect the Higher Level of Ambition for the Agri-Food Sector,MISSION 1 GOAL 7 ACTION 3,The metrics and evidence base from  Origin Green need to be improved.,Origin Green,Origin Green member companies implement the programme by achieving sustainability targets and being recognized as Gold Members.,Bord Bia The Irish Food Board,Origin Green Member Companies,"Branding, Marketing And Distribution","Branding, Marketing And Distribution","Branding, Marketing and Distribution 001","Branding, Marketing and Distribution 008",2025-06-11T15:50:06.111Z
6849979e9b5e602eb0072f0c,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 7,Strengthen and Invest in Origin Green and Other Sustainability Supports to Reflect the Higher Level of Ambition for the Agri-Food Sector,MISSION 1 GOAL 7 ACTION 3,The metrics and evidence base from  Origin Green need to be improved.,Origin Green,Actively involved as Gold Members committed to sustainability in the Origin Green programme.,Bord Bia The Irish Food Board,Irish Farmers' Association,"Branding, Marketing And Distribution",Trade Association,"Branding, Marketing and Distribution 001",Trade Association 013,2025-06-11T15:50:06.111Z
6849979e9b5e602eb0072f0d,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 7,Strengthen and Invest in Origin Green and Other Sustainability Supports to Reflect the Higher Level of Ambition for the Agri-Food Sector,MISSION 1 GOAL 7 ACTION 3,The metrics and evidence base from  Origin Green need to be improved.,Origin Green,"Small to medium-sized enterprises (SMEs) are actively involved in the Origin Green programme as Gold Members, showcasing their commitment to sustainability.",Bord Bia The Irish Food Board,Small And Medium Enterprises,"Branding, Marketing And Distribution",Sales And Retail,"Branding, Marketing and Distribution 001",Sales and Retail 012,2025-06-11T15:50:06.111Z
6849979e9b5e602eb0072f0e,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 7,Strengthen and Invest in Origin Green and Other Sustainability Supports to Reflect the Higher Level of Ambition for the Agri-Food Sector,MISSION 1 GOAL 7 ACTION 3,The metrics and evidence base from  Origin Green need to be improved.,Origin Green,Origin Green manufacturing members are actively involved in the programme by achieving Gold Membership for exceeding sustainability targets.,Bord Bia The Irish Food Board,Origin Green Manufacturing Members,"Branding, Marketing And Distribution","Branding, Marketing And Distribution","Branding, Marketing and Distribution 001","Branding, Marketing and Distribution 007",2025-06-11T15:50:06.111Z
6849979e9b5e602eb0072f0f,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 7,Strengthen and Invest in Origin Green and Other Sustainability Supports to Reflect the Higher Level of Ambition for the Agri-Food Sector,MISSION 1 GOAL 7 ACTION 3,The metrics and evidence base from  Origin Green need to be improved.,Origin Green,Actively involved in discussions and presentations at the Origin Green Sustainability Seminar.,Bord Bia The Irish Food Board,Customer Retail And Foodservice Members,"Branding, Marketing And Distribution",Sales And Retail,"Branding, Marketing and Distribution 001",Sales and Retail 003,2025-06-11T15:50:06.111Z
6849979e9b5e602eb0072f10,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 7,Strengthen and Invest in Origin Green and Other Sustainability Supports to Reflect the Higher Level of Ambition for the Agri-Food Sector,MISSION 1 GOAL 7 ACTION 3,The metrics and evidence base from  Origin Green need to be improved.,Origin Green,Actively involved in providing thought leadership presentations at the Origin Green Sustainability Seminar.,Bord Bia The Irish Food Board,Bord Bia The Irish Food Board,"Branding, Marketing And Distribution","Branding, Marketing And Distribution","Branding, Marketing and Distribution 001","Branding, Marketing and Distribution 001",2025-06-11T15:50:06.111Z
6849979e9b5e602eb0072f11,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 7,Strengthen and Invest in Origin Green and Other Sustainability Supports to Reflect the Higher Level of Ambition for the Agri-Food Sector,MISSION 1 GOAL 7 ACTION 3,The metrics and evidence base from  Origin Green need to be improved.,Origin Green,Origin Green implements the programme by awarding Gold Membership to companies exceeding sustainability targets.,"Department Of Agriculture, Food And The Marine",Origin Green,"Department Of Agriculture, Food And The Marine","Branding, Marketing And Distribution","Department of Agriculture, Food and the Marine 004","Branding, Marketing and Distribution 005",2025-06-11T15:50:06.111Z
6849979e9b5e602eb0072f12,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 7,Strengthen and Invest in Origin Green and Other Sustainability Supports to Reflect the Higher Level of Ambition for the Agri-Food Sector,MISSION 1 GOAL 7 ACTION 3,The metrics and evidence base from  Origin Green need to be improved.,Origin Green,Origin Green implements the programme by awarding Gold Membership to companies exceeding sustainability targets.,"Department Of Agriculture, Food And The Marine",Mabbett,"Department Of Agriculture, Food And The Marine",Research And Regulatory,"Department of Agriculture, Food and the Marine 004",Research and Regulatory 052,2025-06-11T15:50:06.111Z
6849979e9b5e602eb0072f13,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 7,Strengthen and Invest in Origin Green and Other Sustainability Supports to Reflect the Higher Level of Ambition for the Agri-Food Sector,MISSION 1 GOAL 7 ACTION 3,The metrics and evidence base from  Origin Green need to be improved.,Origin Green,Origin Green implements the programme by awarding Gold Membership to companies exceeding sustainability targets.,"Department Of Agriculture, Food And The Marine",Bord Bia The Irish Food Board,"Department Of Agriculture, Food And The Marine","Branding, Marketing And Distribution","Department of Agriculture, Food and the Marine 004","Branding, Marketing and Distribution 001",2025-06-11T15:50:06.111Z
6849979e9b5e602eb0072f14,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 7,Strengthen and Invest in Origin Green and Other Sustainability Supports to Reflect the Higher Level of Ambition for the Agri-Food Sector,MISSION 1 GOAL 7 ACTION 3,The metrics and evidence base from  Origin Green need to be improved.,Origin Green,Origin Green implements the programme by awarding Gold Membership to companies exceeding sustainability targets.,"Department Of Agriculture, Food And The Marine",Small And Medium Enterprises,"Department Of Agriculture, Food And The Marine",Sales And Retail,"Department of Agriculture, Food and the Marine 004",Sales and Retail 012,2025-06-11T15:50:06.111Z
6849979e9b5e602eb0072f15,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 7,Strengthen and Invest in Origin Green and Other Sustainability Supports to Reflect the Higher Level of Ambition for the Agri-Food Sector,MISSION 1 GOAL 7 ACTION 3,The metrics and evidence base from  Origin Green need to be improved.,Origin Green,Origin Green implements the programme by awarding Gold Membership to companies exceeding sustainability targets.,"Department Of Agriculture, Food And The Marine",Irish Farmers' Association,"Department Of Agriculture, Food And The Marine",Trade Association,"Department of Agriculture, Food and the Marine 004",Trade Association 013,2025-06-11T15:50:06.111Z
6849979e9b5e602eb0072f16,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 7,Strengthen and Invest in Origin Green and Other Sustainability Supports to Reflect the Higher Level of Ambition for the Agri-Food Sector,MISSION 1 GOAL 7 ACTION 3,The metrics and evidence base from  Origin Green need to be improved.,Origin Green,Origin Green member companies are actively involved in the programme by achieving Gold Membership for exceeding sustainability targets.,Primary Producers,Origin Green Member Companies,Small Producers,"Branding, Marketing And Distribution",Producers 032,"Branding, Marketing and Distribution 008",2025-06-11T15:50:06.111Z
6849979e9b5e602eb0072f17,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 7,Strengthen and Invest in Origin Green and Other Sustainability Supports to Reflect the Higher Level of Ambition for the Agri-Food Sector,MISSION 1 GOAL 7 ACTION 3,The metrics and evidence base from  Origin Green need to be improved.,Origin Green,Actively involved as Gold Members committed to sustainability in the Origin Green programme.,Primary Producers,Irish Farmers' Association,Small Producers,Trade Association,Producers 032,Trade Association 013,2025-06-11T15:50:06.111Z
6849979e9b5e602eb0072f18,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 7,Strengthen and Invest in Origin Green and Other Sustainability Supports to Reflect the Higher Level of Ambition for the Agri-Food Sector,MISSION 1 GOAL 7 ACTION 3,The metrics and evidence base from  Origin Green need to be improved.,Origin Green,"Small to medium-sized enterprises (SMEs) are actively involved in the Origin Green programme as Gold Members, showcasing their commitment to sustainability.",Primary Producers,Small And Medium Enterprises,Small Producers,Sales And Retail,Producers 032,Sales and Retail 012,2025-06-11T15:50:06.111Z
6849979e9b5e602eb0072f19,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 7,Strengthen and Invest in Origin Green and Other Sustainability Supports to Reflect the Higher Level of Ambition for the Agri-Food Sector,MISSION 1 GOAL 7 ACTION 3,The metrics and evidence base from  Origin Green need to be improved.,Origin Green,Origin Green manufacturing members are actively involved in the programme by achieving Gold Membership for exceeding sustainability targets.,Primary Producers,Origin Green Manufacturing Members,Small Producers,"Branding, Marketing And Distribution",Producers 032,"Branding, Marketing and Distribution 007",2025-06-11T15:50:06.111Z
6849979e9b5e602eb0072f1a,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 7,Strengthen and Invest in Origin Green and Other Sustainability Supports to Reflect the Higher Level of Ambition for the Agri-Food Sector,MISSION 1 GOAL 7 ACTION 3,The metrics and evidence base from  Origin Green need to be improved.,Origin Green,Actively involved in the programme through participation in seminars and discussions on sustainability.,Primary Producers,Customer Retail And Foodservice Members,Small Producers,Sales And Retail,Producers 032,Sales and Retail 003,2025-06-11T15:50:06.111Z
6849979e9b5e602eb0072f1b,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 7,Strengthen and Invest in Origin Green and Other Sustainability Supports to Reflect the Higher Level of Ambition for the Agri-Food Sector,MISSION 1 GOAL 7 ACTION 3,The metrics and evidence base from  Origin Green need to be improved.,Origin Green,Actively involved in providing thought leadership presentations at the Origin Green Sustainability Seminar.,Primary Producers,Bord Bia The Irish Food Board,Small Producers,"Branding, Marketing And Distribution",Producers 032,"Branding, Marketing and Distribution 001",2025-06-11T15:50:06.111Z
6849979e9b5e602eb0072f1c,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 7,Strengthen and Invest in Origin Green and Other Sustainability Supports to Reflect the Higher Level of Ambition for the Agri-Food Sector,MISSION 1 GOAL 7 ACTION 3,The metrics and evidence base from  Origin Green need to be improved.,Origin Green,Origin Green member companies are actively involved in the programme by achieving Gold Membership for exceeding sustainability targets.,Processors,Origin Green Member Companies,Processors,"Branding, Marketing And Distribution",Processors 011,"Branding, Marketing and Distribution 008",2025-06-11T15:50:06.111Z
6849979e9b5e602eb0072f1d,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 7,Strengthen and Invest in Origin Green and Other Sustainability Supports to Reflect the Higher Level of Ambition for the Agri-Food Sector,MISSION 1 GOAL 7 ACTION 3,The metrics and evidence base from  Origin Green need to be improved.,Origin Green,Mabbett is involved as the independent verification authority assessing sustainability targets for the Origin Green programme.,Processors,Mabbett,Processors,Research And Regulatory,Processors 011,Research and Regulatory 052,2025-06-11T15:50:06.111Z
6849979e9b5e602eb0072f1e,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 7,Strengthen and Invest in Origin Green and Other Sustainability Supports to Reflect the Higher Level of Ambition for the Agri-Food Sector,MISSION 1 GOAL 7 ACTION 3,The metrics and evidence base from  Origin Green need to be improved.,Origin Green,"Irish food, drink and horticulture companies are actively involved in the Origin Green programme by achieving Gold Membership for exceeding sustainability targets.",Processors,Irish Farmers' Association,Processors,Trade Association,Processors 011,Trade Association 013,2025-06-11T15:50:06.111Z
6849979e9b5e602eb0072f1f,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 7,Strengthen and Invest in Origin Green and Other Sustainability Supports to Reflect the Higher Level of Ambition for the Agri-Food Sector,MISSION 1 GOAL 7 ACTION 3,The metrics and evidence base from  Origin Green need to be improved.,Origin Green,"Small to medium-sized enterprises (SMEs) are actively involved in the Origin Green programme as Gold Members, showcasing their commitment to sustainability.",Processors,Small And Medium Enterprises,Processors,Sales And Retail,Processors 011,Sales and Retail 012,2025-06-11T15:50:06.111Z
6849979e9b5e602eb0072f20,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 7,Strengthen and Invest in Origin Green and Other Sustainability Supports to Reflect the Higher Level of Ambition for the Agri-Food Sector,MISSION 1 GOAL 7 ACTION 3,The metrics and evidence base from  Origin Green need to be improved.,Origin Green,Origin Green manufacturing members are actively involved in the programme by achieving Gold Membership for exceeding sustainability targets.,Processors,Origin Green Manufacturing Members,Processors,"Branding, Marketing And Distribution",Processors 011,"Branding, Marketing and Distribution 007",2025-06-11T15:50:06.111Z
6849979e9b5e602eb0072f21,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 7,Strengthen and Invest in Origin Green and Other Sustainability Supports to Reflect the Higher Level of Ambition for the Agri-Food Sector,MISSION 1 GOAL 7 ACTION 3,The metrics and evidence base from  Origin Green need to be improved.,Origin Green,Actively involved in the programme through participation in seminars and discussions on sustainability.,Processors,Customer Retail And Foodservice Members,Processors,Sales And Retail,Processors 011,Sales and Retail 003,2025-06-11T15:50:06.111Z
6849979e9b5e602eb0072f22,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 7,Strengthen and Invest in Origin Green and Other Sustainability Supports to Reflect the Higher Level of Ambition for the Agri-Food Sector,MISSION 1 GOAL 7 ACTION 3,The metrics and evidence base from  Origin Green need to be improved.,Origin Green,Actively involved in providing thought leadership presentations at the Origin Green Sustainability Seminar.,Processors,Bord Bia The Irish Food Board,Processors,"Branding, Marketing And Distribution",Processors 011,"Branding, Marketing and Distribution 001",2025-06-11T15:50:06.111Z
6849979e9b5e602eb0072f23,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 7,Strengthen and Invest in Origin Green and Other Sustainability Supports to Reflect the Higher Level of Ambition for the Agri-Food Sector,MISSION 1 GOAL 7 ACTION 3,The metrics and evidence base from  Origin Green need to be improved.,Origin Green,Origin Green is actively involved in promoting sustainability among its member companies through the Gold Membership program.,State Agencies And Las,Origin Green Member Companies,State Agencies And Local Authorities,"Branding, Marketing And Distribution",State Agencies and Local Authorities 016,"Branding, Marketing and Distribution 008",2025-06-11T15:50:06.111Z
6849979e9b5e602eb0072f24,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 7,Strengthen and Invest in Origin Green and Other Sustainability Supports to Reflect the Higher Level of Ambition for the Agri-Food Sector,MISSION 1 GOAL 7 ACTION 3,The metrics and evidence base from  Origin Green need to be improved.,Origin Green,Origin Green is actively involved in promoting sustainability among its member companies through the Gold Membership program.,State Agencies And Las,Mabbett,State Agencies And Local Authorities,Research And Regulatory,State Agencies and Local Authorities 016,Research and Regulatory 052,2025-06-11T15:50:06.111Z
6849979e9b5e602eb0072f25,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 7,Strengthen and Invest in Origin Green and Other Sustainability Supports to Reflect the Higher Level of Ambition for the Agri-Food Sector,MISSION 1 GOAL 7 ACTION 3,The metrics and evidence base from  Origin Green need to be improved.,Origin Green,Origin Green is actively involved in promoting sustainability among its member companies through the Gold Membership program.,State Agencies And Las,Bord Bia The Irish Food Board,State Agencies And Local Authorities,"Branding, Marketing And Distribution",State Agencies and Local Authorities 016,"Branding, Marketing and Distribution 001",2025-06-11T15:50:06.111Z
6849979e9b5e602eb0072f26,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 7,Strengthen and Invest in Origin Green and Other Sustainability Supports to Reflect the Higher Level of Ambition for the Agri-Food Sector,MISSION 1 GOAL 7 ACTION 3,The metrics and evidence base from  Origin Green need to be improved.,Origin Green,Origin Green is actively involved in promoting sustainability among its member companies through the Gold Membership program.,State Agencies And Las,Origin Green Manufacturing Members,State Agencies And Local Authorities,"Branding, Marketing And Distribution",State Agencies and Local Authorities 016,"Branding, Marketing and Distribution 007",2025-06-11T15:50:06.111Z
6849979e9b5e602eb0072f27,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 7,Strengthen and Invest in Origin Green and Other Sustainability Supports to Reflect the Higher Level of Ambition for the Agri-Food Sector,MISSION 1 GOAL 7 ACTION 3,The metrics and evidence base from  Origin Green need to be improved.,Origin Green,Origin Green is actively involved in promoting sustainability among its member companies through the Gold Membership program.,State Agencies And Las,Customer Retail And Foodservice Members,State Agencies And Local Authorities,Sales And Retail,State Agencies and Local Authorities 016,Sales and Retail 003,2025-06-11T15:50:06.111Z
6849979e9b5e602eb0072f28,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 7,Strengthen and Invest in Origin Green and Other Sustainability Supports to Reflect the Higher Level of Ambition for the Agri-Food Sector,MISSION 1 GOAL 7 ACTION 10,Increase focus on awareness building  of sustainability supports among  Enterprise Ireland’s Food & Drinks  clients.,Sustainability Kickstarter Workshops & Green Transition Webinars,Actively involved as a participant in the Sustainability Kickstarter Workshops and Green Transition Webinars.,Enterprise Ireland,Local Enterprise Offices,"Department Of Business, Employment And Retail",State Agencies And Local Authorities,"Department of Business, Employment and Retail 003",State Agencies and Local Authorities 007,2025-06-11T15:50:06.111Z
6849979e9b5e602eb0072f29,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 7,Strengthen and Invest in Origin Green and Other Sustainability Supports to Reflect the Higher Level of Ambition for the Agri-Food Sector,MISSION 1 GOAL 7 ACTION 10,Increase focus on awareness building  of sustainability supports among  Enterprise Ireland’s Food & Drinks  clients.,Sustainability Kickstarter Workshops & Green Transition Webinars,Actively involved as participants in the Sustainability Kickstarter Workshops and Green Transition Webinars.,Enterprise Ireland,Enterprise Ireland,"Department Of Business, Employment And Retail","Department Of Business, Employment And Retail","Department of Business, Employment and Retail 003","Department of Business, Employment and Retail 003",2025-06-11T15:50:06.111Z
6849979e9b5e602eb0072f2a,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 7,Strengthen and Invest in Origin Green and Other Sustainability Supports to Reflect the Higher Level of Ambition for the Agri-Food Sector,MISSION 1 GOAL 7 ACTION 10,Increase focus on awareness building  of sustainability supports among  Enterprise Ireland’s Food & Drinks  clients.,Sustainability Kickstarter Workshops & Green Transition Webinars,Consultants are actively involved in the programme by participating in the Green Transition Webinar Series.,Enterprise Ireland,Agricultural Consultants Association,"Department Of Business, Employment And Retail",Inputs,"Department of Business, Employment and Retail 003",Inputs 002,2025-06-11T15:50:06.111Z
6849979e9b5e602eb0072f2b,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 7,Strengthen and Invest in Origin Green and Other Sustainability Supports to Reflect the Higher Level of Ambition for the Agri-Food Sector,MISSION 1 GOAL 7 ACTION 10,Increase focus on awareness building  of sustainability supports among  Enterprise Ireland’s Food & Drinks  clients.,Sustainability Kickstarter Workshops & Green Transition Webinars,Enterprise Ireland implements the Sustainability Kickstarter Workshops and Green Transition Webinars to support business leaders in sustainability and decarbonisation efforts.,Sustainable Energy Authority Of Ireland,Enterprise Ireland,Semi-State Agency ,"Department Of Business, Employment And Retail",Semi-state agency  011,"Department of Business, Employment and Retail 003",2025-06-11T15:50:06.111Z
6849979e9b5e602eb0072f2c,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 7,Strengthen and Invest in Origin Green and Other Sustainability Supports to Reflect the Higher Level of Ambition for the Agri-Food Sector,MISSION 1 GOAL 7 ACTION 10,Increase focus on awareness building  of sustainability supports among  Enterprise Ireland’s Food & Drinks  clients.,Sustainability Kickstarter Workshops & Green Transition Webinars,Actively involved as a participant in the Sustainability Kickstarter Workshops and Green Transition Webinars.,Sustainable Energy Authority Of Ireland,Local Enterprise Offices,Semi-State Agency ,State Agencies And Local Authorities,Semi-state agency  011,State Agencies and Local Authorities 007,2025-06-11T15:50:06.111Z
