_id,MISSION,MISSION STATEMENT,GOAL,GOAL STATEMENT,ACTION,ACTION STATEMENT,Stakeholder,Category,Labels,norm,topic,source,Insert Datetime
685d9f1857f9330c86277b76,MISSION 3,"Food which is Safe,  Nutritious and  Appealing, Trusted  and Valued at Home  and Abroad",MISSION 3 GOAL 2,"Enhance Customer and Consumer Trust in our Food System, Providing Evidence of a Safe, Ethical Food Supply",MISSION 3 GOAL 2 ACTION 9,Implement the new National Animal  Welfare Strategy (2021 – 2025).,Livestock Industries,Trade Association,Trade Association 018,tradeassociation018,live,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277b77,MISSION 3,"Food which is Safe,  Nutritious and  Appealing, Trusted  and Valued at Home  and Abroad",MISSION 3 GOAL 3,"Increase Value add in Food & Drink Through Insight, Product Development and Differentiation",MISSION 3 GOAL 3 ACTION 2,Develop value-added functional foods  and ingredient solutions with proven  health benefits.,Food for Health Ireland,Research and Regulatory,Research and Regulatory 035,researchandregulatory035,live,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277b78,MISSION 3,"Food which is Safe,  Nutritious and  Appealing, Trusted  and Valued at Home  and Abroad",MISSION 3 GOAL 3,"Increase Value add in Food & Drink Through Insight, Product Development and Differentiation",MISSION 3 GOAL 3 ACTION 2,Develop value-added functional foods  and ingredient solutions with proven  health benefits.,Alimentary Pharmabiotic Centre,Research and Regulatory,Research and Regulatory 011,researchandregulatory011,live,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277b79,MISSION 3,"Food which is Safe,  Nutritious and  Appealing, Trusted  and Valued at Home  and Abroad",MISSION 3 GOAL 3,"Increase Value add in Food & Drink Through Insight, Product Development and Differentiation",MISSION 3 GOAL 3 ACTION 3,"The food and beverage industry should  take advantage of digital innovations  and artificial intelligence (AI) to:   •	 assist consumers live active healthy lives, and  enable smart & personalised food choices, e.",Consumers,Civil Society,Civil Society 006,civilsociety006,live,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277b7a,MISSION 3,"Food which is Safe,  Nutritious and  Appealing, Trusted  and Valued at Home  and Abroad",MISSION 3 GOAL 3,"Increase Value add in Food & Drink Through Insight, Product Development and Differentiation",MISSION 3 GOAL 3 ACTION 3,"The food and beverage industry should  take advantage of digital innovations  and artificial intelligence (AI) to:   •	 assist consumers live active healthy lives, and  enable smart & personalised food choices, e.",Primary Producers,Producers,Producers 032,producers032,live,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277b7b,MISSION 3,"Food which is Safe,  Nutritious and  Appealing, Trusted  and Valued at Home  and Abroad",MISSION 3 GOAL 3,"Increase Value add in Food & Drink Through Insight, Product Development and Differentiation",MISSION 3 GOAL 3 ACTION 5,"Further develop on Bord Bia’s ‘Thinking  House’ model of targeting product and  market segments based on consumer  and market insights, while leveraging  regulatory expertise to ensure new  products and innovations are compliant  with relevant legislation.",Retailers,Sales and Retail,Sales and Retail 011,salesandretail011,live,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277b7c,MISSION 3,"Food which is Safe,  Nutritious and  Appealing, Trusted  and Valued at Home  and Abroad",MISSION 3 GOAL 3,"Increase Value add in Food & Drink Through Insight, Product Development and Differentiation",MISSION 3 GOAL 3 ACTION 5,"Further develop on Bord Bia’s ‘Thinking  House’ model of targeting product and  market segments based on consumer  and market insights, while leveraging  regulatory expertise to ensure new  products and innovations are compliant  with relevant legislation.",Irish Farmers' Association,Trade Association,Trade Association 013,tradeassociation013,live,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277b7d,MISSION 3,"Food which is Safe,  Nutritious and  Appealing, Trusted  and Valued at Home  and Abroad",MISSION 3 GOAL 3,"Increase Value add in Food & Drink Through Insight, Product Development and Differentiation",MISSION 3 GOAL 3 ACTION 5,"Further develop on Bord Bia’s ‘Thinking  House’ model of targeting product and  market segments based on consumer  and market insights, while leveraging  regulatory expertise to ensure new  products and innovations are compliant  with relevant legislation.",Primary Producers,Producers,Producers 032,producers032,live,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277b7e,MISSION 3,"Food which is Safe,  Nutritious and  Appealing, Trusted  and Valued at Home  and Abroad",MISSION 3 GOAL 3,"Increase Value add in Food & Drink Through Insight, Product Development and Differentiation",MISSION 3 GOAL 3 ACTION 6,"Industry will further leverage the  various sectoral technology centres  to further drive innovation, value- add, new product development and  reformulation, lean manufacturing,  automation, and circularity.",Prepared Consumer Food Centre,Research and Regulatory,Research and Regulatory 068,researchandregulatory068,live,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277b7f,MISSION 3,"Food which is Safe,  Nutritious and  Appealing, Trusted  and Valued at Home  and Abroad",MISSION 3 GOAL 3,"Increase Value add in Food & Drink Through Insight, Product Development and Differentiation",MISSION 3 GOAL 3 ACTION 6,"Industry will further leverage the  various sectoral technology centres  to further drive innovation, value- add, new product development and  reformulation, lean manufacturing,  automation, and circularity.",National Food Innovation Hub,Research and Regulatory,Research and Regulatory 063,researchandregulatory063,live,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277b80,MISSION 3,"Food which is Safe,  Nutritious and  Appealing, Trusted  and Valued at Home  and Abroad",MISSION 3 GOAL 3,"Increase Value add in Food & Drink Through Insight, Product Development and Differentiation",MISSION 3 GOAL 3 ACTION 6,"Industry will further leverage the  various sectoral technology centres  to further drive innovation, value- add, new product development and  reformulation, lean manufacturing,  automation, and circularity.",Meat Technology Ireland,Trade Association,Trade Association 020,tradeassociation020,live,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277b81,MISSION 3,"Food which is Safe,  Nutritious and  Appealing, Trusted  and Valued at Home  and Abroad",MISSION 3 GOAL 3,"Increase Value add in Food & Drink Through Insight, Product Development and Differentiation",MISSION 3 GOAL 3 ACTION 6,"Industry will further leverage the  various sectoral technology centres  to further drive innovation, value- add, new product development and  reformulation, lean manufacturing,  automation, and circularity.",Bord Iascaigh Mhara,Semi-State Agency,Semi-State Agency 002,semistateagency002,live,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277b82,MISSION 3,"Food which is Safe,  Nutritious and  Appealing, Trusted  and Valued at Home  and Abroad",MISSION 3 GOAL 3,"Increase Value add in Food & Drink Through Insight, Product Development and Differentiation",MISSION 3 GOAL 3 ACTION 6,"Industry will further leverage the  various sectoral technology centres  to further drive innovation, value- add, new product development and  reformulation, lean manufacturing,  automation, and circularity.",Food for Health Ireland,Research and Regulatory,Research and Regulatory 035,researchandregulatory035,live,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277b83,MISSION 3,"Food which is Safe,  Nutritious and  Appealing, Trusted  and Valued at Home  and Abroad",MISSION 3 GOAL 3,"Increase Value add in Food & Drink Through Insight, Product Development and Differentiation",MISSION 3 GOAL 3 ACTION 6,"Industry will further leverage the  various sectoral technology centres  to further drive innovation, value- add, new product development and  reformulation, lean manufacturing,  automation, and circularity.",Dairy Processing Technology Centre,Research and Regulatory,Research and Regulatory 025,researchandregulatory025,live,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277b84,MISSION 3,"Food which is Safe,  Nutritious and  Appealing, Trusted  and Valued at Home  and Abroad",MISSION 3 GOAL 3,"Increase Value add in Food & Drink Through Insight, Product Development and Differentiation",MISSION 3 GOAL 3 ACTION 6,"Industry will further leverage the  various sectoral technology centres  to further drive innovation, value- add, new product development and  reformulation, lean manufacturing,  automation, and circularity.",VistaMilk SFI Research Centre,Research and Regulatory,Research and Regulatory 098,researchandregulatory098,live,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277b85,MISSION 3,"Food which is Safe,  Nutritious and  Appealing, Trusted  and Valued at Home  and Abroad",MISSION 3 GOAL 3,"Increase Value add in Food & Drink Through Insight, Product Development and Differentiation",MISSION 3 GOAL 3 ACTION 6,"Industry will further leverage the  various sectoral technology centres  to further drive innovation, value- add, new product development and  reformulation, lean manufacturing,  automation, and circularity.",Teagasc The Agriculture and Food Development Authority,Semi-state agency,Semi-state agency 012,semistateagency012,live,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277b86,MISSION 3,"Food which is Safe,  Nutritious and  Appealing, Trusted  and Valued at Home  and Abroad",MISSION 3 GOAL 4,Develop Market Opportunities at Home and Abroad,MISSION 3 GOAL 4 ACTION 2,"Defend and build market share in the  UK, building on British trade customer  and consumer confidence in Irish food  and drink as quality, trusted, sustainably  produced and ‘close to home’.",Irish Farmers' Association,Trade Association,Trade Association 013,tradeassociation013,live,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277b87,MISSION 3,"Food which is Safe,  Nutritious and  Appealing, Trusted  and Valued at Home  and Abroad",MISSION 3 GOAL 4,Develop Market Opportunities at Home and Abroad,MISSION 3 GOAL 4 ACTION 2,"Defend and build market share in the  UK, building on British trade customer  and consumer confidence in Irish food  and drink as quality, trusted, sustainably  produced and ‘close to home’.",UK Climate Change Committee,International organisation,International organisation 017,internationalorganisation017,live,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277b88,MISSION 3,"Food which is Safe,  Nutritious and  Appealing, Trusted  and Valued at Home  and Abroad",MISSION 3 GOAL 4,Develop Market Opportunities at Home and Abroad,MISSION 3 GOAL 4 ACTION 5,Enhance the presence of DAFM and  Bord Bia in those markets where a need  is identified.,Enterprise Ireland,"Department of Business, Employment and Retail","Department of Business, Employment and Retail 003","departmentofbusiness,employmentandretail003",live,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277b89,MISSION 3,"Food which is Safe,  Nutritious and  Appealing, Trusted  and Valued at Home  and Abroad",MISSION 3 GOAL 4,Develop Market Opportunities at Home and Abroad,MISSION 3 GOAL 4 ACTION 12,Support opportunities for direct local  sales e.,Farmers,Producers,Producers 008,producers008,live,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277b8a,MISSION 3,"Food which is Safe,  Nutritious and  Appealing, Trusted  and Valued at Home  and Abroad",MISSION 3 GOAL 4,Develop Market Opportunities at Home and Abroad,MISSION 3 GOAL 4 ACTION 12,Support opportunities for direct local  sales e.,Community Agri-food Initiatives,NGO,NGO 006,ngo006,live,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277b8b,MISSION 3,"Food which is Safe,  Nutritious and  Appealing, Trusted  and Valued at Home  and Abroad",MISSION 3 GOAL 4,Develop Market Opportunities at Home and Abroad,MISSION 3 GOAL 4 ACTION 12,Support opportunities for direct local  sales e.,Local Community Development Committees,State Agencies and Local Authorities,State Agencies and Local Authorities 006,stateagenciesandlocalauthorities006,live,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277b8c,MISSION 4,"An Innovative, Competitive & Resilient Agri-Food Sector, Driven by Technology and Talent",MISSION 4 GOAL 1,Move to a Challenge-Focused Innovation System,MISSION 4 GOAL 1 ACTION 1,Implement the recommendations  of the High-Level Innovation Team  through the development of a roadmap  (the Agri-Food Innovation Strategy)  including:   a.,Public Participation Networks,State Agencies and Local Authorities,State Agencies and Local Authorities 013,stateagenciesandlocalauthorities013,live,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277b8d,MISSION 4,"An Innovative, Competitive & Resilient Agri-Food Sector, Driven by Technology and Talent",MISSION 4 GOAL 1,Move to a Challenge-Focused Innovation System,MISSION 4 GOAL 1 ACTION 1,Implement the recommendations  of the High-Level Innovation Team  through the development of a roadmap  (the Agri-Food Innovation Strategy)  including:   a.,Academia and Research Organisations,Research and Regulatory,Research and Regulatory 100,researchandregulatory100,live,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277b8e,MISSION 4,"An Innovative, Competitive & Resilient Agri-Food Sector, Driven by Technology and Talent",MISSION 4 GOAL 1,Move to a Challenge-Focused Innovation System,MISSION 4 GOAL 1 ACTION 1,Implement the recommendations  of the High-Level Innovation Team  through the development of a roadmap  (the Agri-Food Innovation Strategy)  including:   a.,European Innovation Partnership,Research and Regulatory,Research and Regulatory 031,researchandregulatory031,live,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277b8f,MISSION 4,"An Innovative, Competitive & Resilient Agri-Food Sector, Driven by Technology and Talent",MISSION 4 GOAL 1,Move to a Challenge-Focused Innovation System,MISSION 4 GOAL 1 ACTION 1,Implement the recommendations  of the High-Level Innovation Team  through the development of a roadmap  (the Agri-Food Innovation Strategy)  including:   a.,Enterprise Ireland,"Department of Business, Employment and Retail","Department of Business, Employment and Retail 003","departmentofbusiness,employmentandretail003",live,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277b90,MISSION 4,"An Innovative, Competitive & Resilient Agri-Food Sector, Driven by Technology and Talent",MISSION 4 GOAL 1,Move to a Challenge-Focused Innovation System,MISSION 4 GOAL 1 ACTION 2,"Engage with EU and international  partners to co-develop a coordinated  set of innovation actions, collaboration  and networking focusing on aiding an  environment and climate-led transition  to a climate neutral agri-food sector  and circular bioeconomy.","Department of Agriculture, Environment and Rural Affairs (Northern Ireland)",International organisation,International organisation 024,internationalorganisation024,live,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277b91,MISSION 4,"An Innovative,  Competitive &  Resilient Agri-Food  Sector, Driven by  Technology and  Talent",MISSION 4 GOAL 3,Develop a Dynamic Knowledge Exchange Environment,MISSION 4 GOAL 3 ACTION 1,Develop an Agricultural Knowledge &  Innovation System in line with the CAP  Strategic Plan.,Primary Producers,Producers,Producers 032,producers032,live,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277b92,MISSION 4,"An Innovative,  Competitive &  Resilient Agri-Food  Sector, Driven by  Technology and  Talent",MISSION 4 GOAL 3,Develop a Dynamic Knowledge Exchange Environment,MISSION 4 GOAL 3 ACTION 1,Develop an Agricultural Knowledge &  Innovation System in line with the CAP  Strategic Plan.,Farm Advisory Services,Inputs,Inputs 010,inputs010,live,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277b93,MISSION 4,"An Innovative,  Competitive &  Resilient Agri-Food  Sector, Driven by  Technology and  Talent",MISSION 4 GOAL 3,Develop a Dynamic Knowledge Exchange Environment,MISSION 4 GOAL 3 ACTION 1,Develop an Agricultural Knowledge &  Innovation System in line with the CAP  Strategic Plan.,Agricultural Innovation Mission for Climate,Research and Regulatory,Research and Regulatory 006,researchandregulatory006,live,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277b94,MISSION 4,"An Innovative,  Competitive &  Resilient Agri-Food  Sector, Driven by  Technology and  Talent",MISSION 4 GOAL 3,Develop a Dynamic Knowledge Exchange Environment,MISSION 4 GOAL 3 ACTION 2,Embed knowledge exchange principles  and include a knowledge exchange  component in publicly funded research.,Agri-Environment Advisors,Inputs,Inputs 005,inputs005,live,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277b95,MISSION 4,"An Innovative,  Competitive &  Resilient Agri-Food  Sector, Driven by  Technology and  Talent",MISSION 4 GOAL 3,Develop a Dynamic Knowledge Exchange Environment,MISSION 4 GOAL 3 ACTION 2,Embed knowledge exchange principles  and include a knowledge exchange  component in publicly funded research.,Target End-User,Civil Society,Civil Society 014,civilsociety014,live,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277b96,MISSION 4,"An Innovative,  Competitive &  Resilient Agri-Food  Sector, Driven by  Technology and  Talent",MISSION 4 GOAL 3,Develop a Dynamic Knowledge Exchange Environment,MISSION 4 GOAL 3 ACTION 4,"Develop, test and share knowledge and  experiences through for example focus  groups, living labs, incubators, and  other co-operative activities.",Farmers,Producers,Producers 008,producers008,live,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277b97,MISSION 4,"An Innovative,  Competitive &  Resilient Agri-Food  Sector, Driven by  Technology and  Talent",MISSION 4 GOAL 3,Develop a Dynamic Knowledge Exchange Environment,MISSION 4 GOAL 3 ACTION 4,"Develop, test and share knowledge and  experiences through for example focus  groups, living labs, incubators, and  other co-operative activities.",Primary Producers,Producers,Producers 032,producers032,live,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277b98,MISSION 4,"An Innovative,  Competitive &  Resilient Agri-Food  Sector, Driven by  Technology and  Talent",MISSION 4 GOAL 4,Enhance the Use of Technology and Data,MISSION 4 GOAL 4 ACTION 1,Develop the digital transition of the  agri-food sector  in line with policies  such as the CAP Strategic Plan process  and the National Digital Strategy.,Primary Producers,Producers,Producers 032,producers032,live,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277b99,MISSION 4,"An Innovative,  Competitive &  Resilient Agri-Food  Sector, Driven by  Technology and  Talent",MISSION 4 GOAL 4,Enhance the Use of Technology and Data,MISSION 4 GOAL 4 ACTION 1,Develop the digital transition of the  agri-food sector  in line with policies  such as the CAP Strategic Plan process  and the National Digital Strategy.,Processors,Processors,Processors 011,processors011,live,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277b9a,MISSION 4,"An Innovative,  Competitive &  Resilient Agri-Food  Sector, Driven by  Technology and  Talent",MISSION 4 GOAL 4,Enhance the Use of Technology and Data,MISSION 4 GOAL 4 ACTION 1,Develop the digital transition of the  agri-food sector  in line with policies  such as the CAP Strategic Plan process  and the National Digital Strategy.,Consumers,Civil Society,Civil Society 006,civilsociety006,live,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277b9b,MISSION 4,"An Innovative,  Competitive &  Resilient Agri-Food  Sector, Driven by  Technology and  Talent",MISSION 4 GOAL 4,Enhance the Use of Technology and Data,MISSION 4 GOAL 4 ACTION 1,Develop the digital transition of the  agri-food sector  in line with policies  such as the CAP Strategic Plan process  and the National Digital Strategy.,Academia and Research Organisations,Research and Regulatory,Research and Regulatory 100,researchandregulatory100,live,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277b9c,MISSION 4,"An Innovative,  Competitive &  Resilient Agri-Food  Sector, Driven by  Technology and  Talent",MISSION 4 GOAL 4,Enhance the Use of Technology and Data,MISSION 4 GOAL 4 ACTION 4,Undertake research and increase  engagement with initiatives to address  the socio-economic impact of agri- digitalisation with a particular focus on  data governance issues.,Copa-Cogeca,Trade Association,Trade Association 003,tradeassociation003,live,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277b9d,MISSION 4,"An Innovative,  Competitive &  Resilient Agri-Food  Sector, Driven by  Technology and  Talent",MISSION 4 GOAL 4,Enhance the Use of Technology and Data,MISSION 4 GOAL 4 ACTION 4,Undertake research and increase  engagement with initiatives to address  the socio-economic impact of agri- digitalisation with a particular focus on  data governance issues.,Agri-Discrete,Semi-State Agency,Semi-State Agency 001,semistateagency001,live,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277b9e,MISSION 4,"An Innovative,  Competitive &  Resilient Agri-Food  Sector, Driven by  Technology and  Talent",MISSION 4 GOAL 4,Enhance the Use of Technology and Data,MISSION 4 GOAL 4 ACTION 6,Rapid roll-out of the National  Broadband plan        (including broadband connection points and digital  hubs) will be critical to realising many of the actions  in this Strategy.,Agri-food Businesses,Processors,Processors 002,processors002,live,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277b9f,MISSION 4,"An Innovative,  Competitive &  Resilient Agri-Food  Sector, Driven by  Technology and  Talent",MISSION 4 GOAL 5,Improve Competitiveness and Resilience,MISSION 4 GOAL 5 ACTION 1,"Promote the take-up of appropriate  supports for companies, particularly  SMEs, of Enterprise Ireland supports,  aimed at developing company  competitiveness, capability and resilience     (e.",Bord Bia The Irish Food Board,"Branding, Marketing and Distribution","Branding, Marketing and Distribution 001","branding,marketinganddistribution001",live,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277ba0,MISSION 4,"An Innovative,  Competitive &  Resilient Agri-Food  Sector, Driven by  Technology and  Talent",MISSION 4 GOAL 5,Improve Competitiveness and Resilience,MISSION 4 GOAL 5 ACTION 1,"Promote the take-up of appropriate  supports for companies, particularly  SMEs, of Enterprise Ireland supports,  aimed at developing company  competitiveness, capability and resilience     (e.",Science Foundation Ireland,Research and Regulatory,Research and Regulatory 073,researchandregulatory073,live,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277ba1,MISSION 4,"An Innovative,  Competitive &  Resilient Agri-Food  Sector, Driven by  Technology and  Talent",MISSION 4 GOAL 6,Attract and Nurture Diverse and Inclusive Talent,MISSION 4 GOAL 6 ACTION 1,"Employers in the agri-food industry will  develop an education, skills and talent  attraction and retention strategy.",Further Education Sector,Research and Regulatory,Research and Regulatory 038,researchandregulatory038,live,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277ba2,MISSION 4,"An Innovative,  Competitive &  Resilient Agri-Food  Sector, Driven by  Technology and  Talent",MISSION 4 GOAL 6,Attract and Nurture Diverse and Inclusive Talent,MISSION 4 GOAL 6 ACTION 1,"Employers in the agri-food industry will  develop an education, skills and talent  attraction and retention strategy.",Enterprise Ireland,"Department of Business, Employment and Retail","Department of Business, Employment and Retail 003","departmentofbusiness,employmentandretail003",live,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277ba3,MISSION 4,"An Innovative,  Competitive &  Resilient Agri-Food  Sector, Driven by  Technology and  Talent",MISSION 4 GOAL 6,Attract and Nurture Diverse and Inclusive Talent,MISSION 4 GOAL 6 ACTION 1,"Employers in the agri-food industry will  develop an education, skills and talent  attraction and retention strategy.",Teagasc The Agriculture and Food Development Authority,Semi-state agency,Semi-state agency 012,semistateagency012,live,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277ba4,MISSION 4,"An Innovative,  Competitive &  Resilient Agri-Food  Sector, Driven by  Technology and  Talent",MISSION 4 GOAL 6,Attract and Nurture Diverse and Inclusive Talent,MISSION 4 GOAL 6 ACTION 1,"Employers in the agri-food industry will  develop an education, skills and talent  attraction and retention strategy.",An tSeirbhís Oideachais Leanúnaigh agus Scileanna,Research and Regulatory,Research and Regulatory 012,researchandregulatory012,live,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277ba5,MISSION 4,"An Innovative,  Competitive &  Resilient Agri-Food  Sector, Driven by  Technology and  Talent",MISSION 4 GOAL 6,Attract and Nurture Diverse and Inclusive Talent,MISSION 4 GOAL 6 ACTION 1,"Employers in the agri-food industry will  develop an education, skills and talent  attraction and retention strategy.",Skillnet Ireland,Research and Regulatory,Research and Regulatory 076,researchandregulatory076,live,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277ba6,MISSION 4,"An Innovative,  Competitive &  Resilient Agri-Food  Sector, Driven by  Technology and  Talent",MISSION 4 GOAL 6,Attract and Nurture Diverse and Inclusive Talent,MISSION 4 GOAL 6 ACTION 1,"Employers in the agri-food industry will  develop an education, skills and talent  attraction and retention strategy.",Diversity and Inclusion Master classes,Research and Regulatory,Research and Regulatory 027,researchandregulatory027,live,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277ba7,MISSION 4,"An Innovative,  Competitive &  Resilient Agri-Food  Sector, Driven by  Technology and  Talent",MISSION 4 GOAL 6,Attract and Nurture Diverse and Inclusive Talent,MISSION 4 GOAL 6 ACTION 1,"Employers in the agri-food industry will  develop an education, skills and talent  attraction and retention strategy.",Bord Bia The Irish Food Board,"Branding, Marketing and Distribution","Branding, Marketing and Distribution 001","branding,marketinganddistribution001",live,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277ba8,MISSION 4,"An Innovative,  Competitive &  Resilient Agri-Food  Sector, Driven by  Technology and  Talent",MISSION 4 GOAL 6,Attract and Nurture Diverse and Inclusive Talent,MISSION 4 GOAL 6 ACTION 1,"Employers in the agri-food industry will  develop an education, skills and talent  attraction and retention strategy.",Expert Group on Future Skills Needs,Research and Regulatory,Research and Regulatory 033,researchandregulatory033,live,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277ba9,MISSION 4,"An Innovative,  Competitive &  Resilient Agri-Food  Sector, Driven by  Technology and  Talent",MISSION 4 GOAL 6,Attract and Nurture Diverse and Inclusive Talent,MISSION 4 GOAL 6 ACTION 1,"Employers in the agri-food industry will  develop an education, skills and talent  attraction and retention strategy.",Agri-food Education,Research and Regulatory,Research and Regulatory 010,researchandregulatory010,live,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277baa,MISSION 4,"An Innovative,  Competitive &  Resilient Agri-Food  Sector, Driven by  Technology and  Talent",MISSION 4 GOAL 6,Attract and Nurture Diverse and Inclusive Talent,MISSION 4 GOAL 6 ACTION 1,"Employers in the agri-food industry will  develop an education, skills and talent  attraction and retention strategy.",Public Sector,State Agencies and Local Authorities,State Agencies and Local Authorities 014,stateagenciesandlocalauthorities014,live,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277bab,MISSION 4,"An Innovative,  Competitive &  Resilient Agri-Food  Sector, Driven by  Technology and  Talent",MISSION 4 GOAL 6,Attract and Nurture Diverse and Inclusive Talent,MISSION 4 GOAL 6 ACTION 1,"Employers in the agri-food industry will  develop an education, skills and talent  attraction and retention strategy.","Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine 004","departmentofagriculture,foodandthemarine004",live,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277bac,MISSION 4,"An Innovative,  Competitive &  Resilient Agri-Food  Sector, Driven by  Technology and  Talent",MISSION 4 GOAL 6,Attract and Nurture Diverse and Inclusive Talent,MISSION 4 GOAL 6 ACTION 3,"Education and training programmes  (note, education and training of  primary producers is also addressed  in Goal 4, Mission 2), including new  apprenticeships, will be kept under  review to ensure they respond to needs  such as in the areas of environmental  sustainability        (e.",Teagasc The Agriculture and Food Development Authority,Semi-state agency,Semi-state agency 012,semistateagency012,live,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277bad,MISSION 4,"An Innovative,  Competitive &  Resilient Agri-Food  Sector, Driven by  Technology and  Talent",MISSION 4 GOAL 6,Attract and Nurture Diverse and Inclusive Talent,MISSION 4 GOAL 6 ACTION 3,"Education and training programmes  (note, education and training of  primary producers is also addressed  in Goal 4, Mission 2), including new  apprenticeships, will be kept under  review to ensure they respond to needs  such as in the areas of environmental  sustainability        (e.",Bord Iascaigh Mhara,Semi-State Agency,Semi-State Agency 002,semistateagency002,live,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277bae,MISSION 4,"An Innovative,  Competitive &  Resilient Agri-Food  Sector, Driven by  Technology and  Talent",MISSION 4 GOAL 6,Attract and Nurture Diverse and Inclusive Talent,MISSION 4 GOAL 6 ACTION 4,"Promote and improve gender balance  at all levels, but particularly at senior  management and board level       (note, gender balance at primary production level  is addressed in Goal 4, Mission 2).","Agricultural, Financial & Environmental Consultants",Research and Regulatory,Research and Regulatory 008,researchandregulatory008,live,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277baf,MISSION 4,"An Innovative,  Competitive &  Resilient Agri-Food  Sector, Driven by  Technology and  Talent",MISSION 4 GOAL 6,Attract and Nurture Diverse and Inclusive Talent,MISSION 4 GOAL 6 ACTION 4,"Promote and improve gender balance  at all levels, but particularly at senior  management and board level       (note, gender balance at primary production level  is addressed in Goal 4, Mission 2).",ACORNS Programme,"Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine 001","departmentofagriculture,foodandthemarine001",live,Food Vision Action,2025-06-26T20:27:20.614Z
