_id,Speaker,Topic Thoughts,Sentiment,Organization,Designation,Category,Labels,Insert Datetime
6849ec1628a615fc0c4cf3ce,Deputy Kevin O’Keeffe,The speaker expresses concern about the crumbling weir on the River Blackwater and the lack of coordination among State bodies to address the issue.,Oppose,Fianna Fáil,Deputy (TD),Political Party 002,"Political Party 002, Deputy (TD)",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf3cf,"Minister for Agriculture, Food and the Marine(Deputy Michael Creed)","The speaker asserts that greenhouse gas emissions from the agriculture sector have reduced by 5.5% between 1990 and 2015, countering the notion that emissions are rising year on year.",Neutral,"Department of Agriculture, Food and the Marine","Deputy (TD), Minister for Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine 004","Department of Agriculture, Food and the Marine 004, Deputy (TD), Minister for Agriculture, Food and the Marine",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf3d0,"Minister for Agriculture, Food and the Marine(Deputy Michael Creed)","The speaker asserts that greenhouse gas emissions from the agriculture sector have reduced by 5.5% between 1990 and 2015, countering the notion that emissions are rising year on year.",Neutral,"Department of Agriculture, Food and the Marine","Deputy (TD), Minister for Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine 004","Department of Agriculture, Food and the Marine 004, Deputy (TD), Minister for Agriculture, Food and the Marine",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf3d1,Deputy John Brassil,The speaker expresses concern about water pollution and calls for government action to clean up polluted waters around the Irish coastline.,Support,Fianna Fáil,Deputy (TD),Political Party 002,"Political Party 002, Deputy (TD)",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf3d2,Deputy Brian Stanley,The speaker advocates for reducing greenhouse gas emissions through the use of new technologies and practical solutions.,Support,Sinn Féin,Deputy (TD),Political Party 009,"Political Party 009, Deputy (TD)",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf3d3,Deputy Brian Stanley,The speaker supports measures that reduce greenhouse gas emissions through the use of new technologies and practical solutions.,Support,Sinn Féin,Deputy (TD),Political Party 009,"Political Party 009, Deputy (TD)",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf3d4,Deputy Eamon Scanlon,The speaker supports changes to EPA rules to allow for better management of water discharge in rural housing developments.,Support,Fianna Fáil,Deputy (TD),Political Party 002,"Political Party 002, Deputy (TD)",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf3d5,Deputy Eamon Scanlon,The speaker supports changes to EPA rules to allow for better management of water discharge in rural housing.,Support,Fianna Fáil,Deputy (TD),Political Party 002,"Political Party 002, Deputy (TD)",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf3d6,Deputy Éamon Ó Cuív,"The speaker highlights the issue of municipal waste being a significant source of pollution, suggesting a need for better management rather than focusing solely on septic tanks.",Neutral,Fianna Fáil,Deputy (TD),Political Party 002,"Political Party 002, Deputy (TD)",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf3d7,Deputy Brendan Ryan,The speaker supports the Bill as a fair attempt to resolve issues related to strict rural housing policies.,Support,Labour Party,Deputy (TD),Political Party 006,"Political Party 006, Deputy (TD)",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf3d8,Deputy Brendan Ryan,"The speaker supports the Bill as a fair attempt to resolve rural housing issues, acknowledging the strict policies in place.",Support,Labour Party,Deputy (TD),Political Party 006,"Political Party 006, Deputy (TD)",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf3d9,Deputy Brendan Ryan,The speaker supports the Bill as a fair attempt to address rural housing issues in Fingal.,Support,Labour Party,Deputy (TD),Political Party 006,"Political Party 006, Deputy (TD)",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf3da,Deputy Pat Buckley,The speaker supports the protection of water sources in relation to rural housing development.,Support,Sinn Féin,"Deputy, Spokesperson on Mental Health and Suicide Prevention",Political Party 009,"Political Party 009, Deputy, Spokesperson on Mental Health and Suicide Prevention",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf3db,Deputy Michael Creed,"The speaker emphasizes the critical importance of water supply for farmers, particularly during dry periods, and encourages them to take appropriate measures to address low water levels.",Support,Dail Eireann,"Deputy (TD), Deputy and former Minister for Agriculture, Food and the Marine",Dail Eireann 001,"Dail Eireann 001, Deputy (TD), Deputy and former Minister for Agriculture, Food and the Marine",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf3dc,Deputy Mattie McGrath,The speaker expresses concern about the impending water shortage and urges the Minister to implement measures to address the crisis affecting agriculture.,Support,Dail Eireann,Deputy (TD),Dail Eireann 001,"Dail Eireann 001, Deputy (TD)",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf3dd,Deputy Michael Creed,The speaker emphasizes the need for farmers to ensure access to fresh water for livestock during dry conditions.,Support,Dail Eireann,"Deputy (TD), Deputy and former Minister for Agriculture, Food and the Marine",Dail Eireann 001,"Dail Eireann 001, Deputy (TD), Deputy and former Minister for Agriculture, Food and the Marine",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf3de,Deputy Mattie McGrath,There will be huge issues maintaining water supplies for farmers due to prolonged drought.,Oppose,Dail Eireann,Deputy (TD),Dail Eireann 001,"Dail Eireann 001, Deputy (TD)",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf3df,"Minister for Housing, Planning and Local Government (Deputy Eoghan Murphy)",The speaker emphasizes the critical need for water conservation due to ongoing drought conditions affecting supplies.,Support,"Department of Housing, Local Government and Heritage","Deputy (TD), Minister for Housing, Planning and Local Government","Department of Housing, Local Government and Heritage 001","Department of Housing, Local Government and Heritage 001, Deputy (TD), Minister for Housing, Planning and Local Government",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf3e0,"Minister for Housing, Planning and Local Government (Deputy Eoghan Murphy)",The speaker emphasizes the critical need for water conservation due to ongoing drought conditions and urges the public to use water responsibly.,Support,"Department of Housing, Local Government and Heritage","Deputy (TD), Minister for Housing, Planning and Local Government","Department of Housing, Local Government and Heritage 001","Department of Housing, Local Government and Heritage 001, Deputy (TD), Minister for Housing, Planning and Local Government",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf3e1,Deputy Pat Casey,The speaker emphasizes the critical need for investment in water infrastructure and conservation due to unprecedented drought conditions.,Support,Fianna Fáil,Deputy (TD),Political Party 002,"Political Party 002, Deputy (TD)",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf3e2,Deputy Pat Casey,"The speaker advocates for significant investment in water infrastructure and emphasizes the importance of water conservation education across various sectors, including agriculture.",Support,Fianna Fáil,Deputy (TD),Political Party 002,"Political Party 002, Deputy (TD)",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf3e3,Deputy Pat Casey,The speaker emphasizes the need for significant investment in water infrastructure and leak repairs to address water wastage and promote conservation.,Support,Fianna Fáil,Deputy (TD),Political Party 002,"Political Party 002, Deputy (TD)",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf3e4,Deputy Eoin Ó Broin,"The speaker supports water conservation and emphasizes the need for accountability in reducing water waste, particularly from the government and businesses.",Support,Sinn Féin,"Spokesperson on Housing, Local Government and Heritage",Political Party 009,"Political Party 009, Spokesperson on Housing, Local Government and Heritage",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf3e5,Deputy Eoin Ó Broin,The speaker supports the need for water conservation and emphasizes the responsibility of both the government and businesses in addressing water waste.,Support,Sinn Féin,"Spokesperson on Housing, Local Government and Heritage",Political Party 009,"Political Party 009, Spokesperson on Housing, Local Government and Heritage",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf3e6,Deputy Eoin Ó Broin,The speaker supports water conservation but emphasizes the need for the government and businesses to address significant water wastage.,Support,Sinn Féin,"Spokesperson on Housing, Local Government and Heritage",Political Party 009,"Political Party 009, Spokesperson on Housing, Local Government and Heritage",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf3e7,Deputy Jan O’Sullivan,The speaker supports ongoing vigilance in water conservation and acknowledges the serious problem of water shortages.,Support,Labour Party,"Deputy (TD), Former Minister for Education and Skills",Political Party 006,"Political Party 006, Deputy (TD), Former Minister for Education and Skills",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf3e8,Deputy Paul Murphy,The speaker endorses water conservation and emphasizes the need for significant investment in water infrastructure to address the crisis.,Support,People Before Profit Alliance,Deputy (TD),Political party 008,"Political party 008, Deputy (TD)",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf3e9,Deputy Paul Murphy,The speaker advocates for increased investment in water infrastructure and emphasizes the importance of water conservation measures.,Support,People Before Profit Alliance,Deputy (TD),Political party 008,"Political party 008, Deputy (TD)",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf3ea,Deputy Richard Boyd Barrett,The speaker advocates for increased investment in water infrastructure to address ongoing water shortages and criticizes the government's past austerity measures.,Support,People Before Profit Alliance,Deputy (TD),Political party 008,"Political party 008, Deputy (TD)",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf3eb,Deputy Richard Boyd Barrett,The speaker advocates for increased investment in water infrastructure to address ongoing water shortages and criticizes past austerity measures that have worsened the situation.,Support,People Before Profit Alliance,Deputy (TD),Political party 008,"Political party 008, Deputy (TD)",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf3ec,Deputy Joan Collins,The speaker believes that the issue is not a lack of water but rather a failure in infrastructure and excessive leakage.,Neutral,United Left Alliances,Deputy (TD),Political Party 012,"Political Party 012, Deputy (TD)",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf3ed,Deputy Michael Fitzmaurice,The speaker emphasizes the need for significant investment in water infrastructure and storage facilities to address current shortages.,Support,Independent,Deputy (TD),Political Party 005,"Political Party 005, Deputy (TD)",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf3ee,Deputy Michael Fitzmaurice,The speaker emphasizes the need for significant investment in water infrastructure and conservation measures.,Support,Independent,Deputy (TD),Political Party 005,"Political Party 005, Deputy (TD)",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf3ef,Deputy Eamon Ryan,The speaker expresses concern over the potential crisis in water supply due to current weather patterns and supports conservation measures.,Support,Green Party,"Deputy (TD), Leader of the Green Party and Minister for the Environment, Climate and Communications and Minister for Transport",Political Party 004,"Political Party 004, Deputy (TD), Leader of the Green Party and Minister for the Environment, Climate and Communications and Minister for Transport",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf3f0,Deputy Eamon Ryan,The speaker expresses concern over the potential crisis in water supply due to current weather patterns and supports conservation measures.,Support,Green Party,"Deputy (TD), Leader of the Green Party and Minister for the Environment, Climate and Communications",Political Party 004,"Political Party 004, Deputy (TD), Leader of the Green Party and Minister for the Environment, Climate and Communications",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf3f1,Deputy Eamon Ryan,The speaker expresses concern over the potential crisis in water supply due to current weather patterns and supports conservation measures.,Support,Green Party,"Deputy (TD), Leader of the Green Party and Minister for the Environment, Climate and Communications and Minister for Transport",Political Party 004,"Political Party 004, Deputy (TD), Leader of the Green Party and Minister for the Environment, Climate and Communications and Minister for Transport",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf3f2,Deputy Eamon Ryan,The speaker expresses concern over the potential crisis in water supply due to current weather patterns and supports conservation measures.,Support,Green Party,"Deputy (TD), Leader of the Green Party and Minister for the Environment, Climate and Communications",Political Party 004,"Political Party 004, Deputy (TD), Leader of the Green Party and Minister for the Environment, Climate and Communications",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf3f3,Deputy Eamon Ryan,The speaker expresses concern about the potential crisis in water supply due to ongoing weather patterns and supports conservation efforts.,Support,Green Party,"Deputy (TD), Leader of the Green Party and Minister for the Environment, Climate and Communications and Minister for Transport",Political Party 004,"Political Party 004, Deputy (TD), Leader of the Green Party and Minister for the Environment, Climate and Communications and Minister for Transport",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf3f4,Deputy Eamon Ryan,The speaker expresses concern about the potential crisis in water supply due to ongoing weather patterns and supports conservation efforts.,Support,Green Party,"Deputy (TD), Leader of the Green Party and Minister for the Environment, Climate and Communications",Political Party 004,"Political Party 004, Deputy (TD), Leader of the Green Party and Minister for the Environment, Climate and Communications",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf3f5,Deputy Eamon Ryan,The speaker expresses concern about the potential crisis in water supply due to ongoing weather patterns and supports conservation efforts.,Support,Green Party,"Deputy (TD), Leader of the Green Party and Minister for the Environment, Climate and Communications and Minister for Transport",Political Party 004,"Political Party 004, Deputy (TD), Leader of the Green Party and Minister for the Environment, Climate and Communications and Minister for Transport",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf3f6,Deputy Eamon Ryan,The speaker expresses concern about the potential crisis in water supply due to ongoing weather patterns and supports conservation efforts.,Support,Green Party,"Deputy (TD), Leader of the Green Party and Minister for the Environment, Climate and Communications",Political Party 004,"Political Party 004, Deputy (TD), Leader of the Green Party and Minister for the Environment, Climate and Communications",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf3f7,Deputy Eamon Ryan,The speaker expresses concern over the potential crisis in water supply due to current weather patterns and supports conservation efforts.,Support,Green Party,"Deputy (TD), Leader of the Green Party and Minister for the Environment, Climate and Communications and Minister for Transport",Political Party 004,"Political Party 004, Deputy (TD), Leader of the Green Party and Minister for the Environment, Climate and Communications and Minister for Transport",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf3f8,Deputy Eamon Ryan,The speaker expresses concern over the potential crisis in water supply due to current weather patterns and supports conservation efforts.,Support,Green Party,"Deputy (TD), Leader of the Green Party and Minister for the Environment, Climate and Communications",Political Party 004,"Political Party 004, Deputy (TD), Leader of the Green Party and Minister for the Environment, Climate and Communications",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf3f9,Deputy Eamon Ryan,The speaker expresses concern over the potential crisis in water supply due to current weather patterns and supports conservation efforts.,Support,Green Party,"Deputy (TD), Leader of the Green Party and Minister for the Environment, Climate and Communications and Minister for Transport",Political Party 004,"Political Party 004, Deputy (TD), Leader of the Green Party and Minister for the Environment, Climate and Communications and Minister for Transport",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf3fa,Deputy Eamon Ryan,The speaker expresses concern over the potential crisis in water supply due to current weather patterns and supports conservation efforts.,Support,Green Party,"Deputy (TD), Leader of the Green Party and Minister for the Environment, Climate and Communications",Political Party 004,"Political Party 004, Deputy (TD), Leader of the Green Party and Minister for the Environment, Climate and Communications",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf3fb,Deputy Catherine Murphy,The speaker emphasizes the importance of water conservation and prioritizes the availability of drinking water.,Support,Social Democrats,"Deputy (TD), Co Leader",Political Party 010,"Political Party 010, Deputy (TD), Co Leader",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf3fc,"Minister for Housing, Planning and Local Government (Deputy Eoghan Murphy)",The speaker emphasizes the critical need for water conservation due to unprecedented low levels and ongoing supply challenges.,Support,"Department of Housing, Local Government and Heritage","Deputy (TD), Minister for Housing, Planning and Local Government","Department of Housing, Local Government and Heritage 001","Department of Housing, Local Government and Heritage 001, Deputy (TD), Minister for Housing, Planning and Local Government",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf3fd,Deputy Eamon Ryan,Farmers should be paid for storing carbon to support environmental sustainability.,Support,Green Party,"Deputy (TD), Leader of the Green Party and Minister for the Environment, Climate and Communications and Minister for Transport",Political Party 004,"Political Party 004, Deputy (TD), Leader of the Green Party and Minister for the Environment, Climate and Communications and Minister for Transport",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf3fe,Deputy Eamon Ryan,Farmers should be paid for storing carbon to support environmental sustainability.,Support,Green Party,"Deputy (TD), Leader of the Green Party and Minister for the Environment, Climate and Communications",Political Party 004,"Political Party 004, Deputy (TD), Leader of the Green Party and Minister for the Environment, Climate and Communications",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf3ff,Deputy Eamon Ryan,Farmers should be paid for storing carbon to support environmental sustainability.,Support,Green Party,"Deputy (TD), Leader of the Green Party and Minister for the Environment, Climate and Communications and Minister for Transport",Political Party 004,"Political Party 004, Deputy (TD), Leader of the Green Party and Minister for the Environment, Climate and Communications and Minister for Transport",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf400,Deputy Eamon Ryan,Farmers should be paid for storing carbon to support environmental sustainability.,Support,Green Party,"Deputy (TD), Leader of the Green Party and Minister for the Environment, Climate and Communications",Political Party 004,"Political Party 004, Deputy (TD), Leader of the Green Party and Minister for the Environment, Climate and Communications",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf401,Deputy Paschal Donohoe,The speaker supports measures to reduce emissions and improve biodiversity and water quality in agriculture.,Support,Department of Finance,"Deputy (TD), Minister for Finance",Department of Finance 001,"Department of Finance 001, Deputy (TD), Minister for Finance",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf402,(Deputy John Paul Phelan),The speaker supports the imposition of commercial rates on Irish Water to increase local authority revenue.,Support,Dail Eireann,Deputy (TD),Dail Eireann 001,"Dail Eireann 001, Deputy (TD)",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf403,Deputy Eoghan Murphy,The Government is committed to keeping public water services in public ownership.,Support,Fine Gael,"Deputy (TD), Minister for Housing, Planning and Local Government",Political Party 003,"Political Party 003, Deputy (TD), Minister for Housing, Planning and Local Government",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf404,Deputy Aindrias Moynihan,The speaker emphasizes the need for improved water infrastructure to facilitate housing development.,Support,Fianna Fáil,Deputy (TD),Political Party 002,"Political Party 002, Deputy (TD)",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf405,Deputy Tom Neville,The speaker emphasizes the need for investment in community infrastructure to support development.,Support,Fine Gael,Deputy (TD),Political Party 003,"Political Party 003, Deputy (TD)",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf406,Deputy Maureen O’Sullivan,The speaker expresses concern about the need for proactive measures to address carbon emissions and climate change.,Neutral,Independent,Deputy (TD),Political Party 005,"Political Party 005, Deputy (TD)",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf407,Deputy Michael Collins,The speaker emphasizes the importance of community engagement in development plans and expresses concern over the lack of opportunities for public involvement.,Neutral,Dail Eireann,Deputy (TD),Dail Eireann 001,"Dail Eireann 001, Deputy (TD)",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf408,Deputy Michael Collins,The speaker emphasizes the importance of community engagement in development plans and expresses concern over the lack of opportunities for public participation.,Neutral,Dail Eireann,Deputy (TD),Dail Eireann 001,"Dail Eireann 001, Deputy (TD)",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf409,Deputy Leo Varadkar,The speaker supports increasing resources for Irish Water to address significant development constraints related to water services.,Support,Fine Gael,"Deputy (TD), Deputy Leader",Political Party 003,"Political Party 003, Deputy (TD), Deputy Leader",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf40a,The Tánaiste,The speaker supports increased investment in water infrastructure to improve water quality and facilitate development.,Support,Government of Ireland,"Deputy (TD), The Tánaiste (Deputy Prime Minister)",Government of Ireland 001,"Government of Ireland 001, Deputy (TD), The Tánaiste (Deputy Prime Minister)",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf40b,The Tánaiste,The speaker supports increased investment in water infrastructure and services to improve water quality and facilitate development.,Support,Government of Ireland,"Deputy (TD), The Tánaiste (Deputy Prime Minister)",Government of Ireland 001,"Government of Ireland 001, Deputy (TD), The Tánaiste (Deputy Prime Minister)",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf40c,Deputy Patricia Ryan,"The speaker criticizes the government's plans that jeopardize water resources for data centres, advocating for imaginative solutions instead.",Oppose,Sinn Féin,Deputy (TD) for Kildare South,Political Party 009,"Political Party 009, Deputy (TD) for Kildare South",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf40d,The Taoiseach,The speaker supports strong rural development through housing initiatives and infrastructure investment.,Support,Government of Ireland,"Deputy (TD), The Taoiseach (Prime Minister)",Government of Ireland 001,"Government of Ireland 001, Deputy (TD), The Taoiseach (Prime Minister)",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf40e,(Deputy Malcolm Noonan),The speaker supports significant investment in water services to improve water quality in rivers and other water bodies.,Support,"Department of Housing, Local Government and Heritage","Deputy (TD), Minister of State for Heritage and Electoral Reform","Department of Housing, Local Government and Heritage 001","Department of Housing, Local Government and Heritage 001, Deputy (TD), Minister of State for Heritage and Electoral Reform",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf40f,(Deputy Malcolm Noonan),The speaker supports significant investment in water services to improve quality and accessibility across Ireland.,Support,"Department of Housing, Local Government and Heritage","Deputy (TD), Minister of State for Heritage and Electoral Reform","Department of Housing, Local Government and Heritage 001","Department of Housing, Local Government and Heritage 001, Deputy (TD), Minister of State for Heritage and Electoral Reform",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf410,Deputy David Stanton,"The speaker expresses concern about the shortage of funding for Irish Water, impacting housing development due to inadequate infrastructure.",Oppose,Fine Gael,Deputy (TD),Political Party 003,"Political Party 003, Deputy (TD)",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf411,Deputy David Stanton,The speaker expresses concern about the funding and infrastructure issues affecting water management.,Neutral,Fine Gael,Deputy (TD),Political Party 003,"Political Party 003, Deputy (TD)",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf412,Deputy David Stanton,The speaker expresses concern about the funding and infrastructure issues related to Irish Water impacting housing development.,Oppose,Fine Gael,Deputy (TD),Political Party 003,"Political Party 003, Deputy (TD)",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf413,Deputy Jennifer Carroll MacNeill,The speaker emphasizes the urgent need to upgrade the waste network related to Irish Water in Dún Laoghaire and Dublin Bay.,Support,Fine Gael,Deputy (TD),Political Party 003,"Political Party 003, Deputy (TD)",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf414,Deputy Jennifer Carroll MacNeill,The speaker expresses concern about the urgent need to upgrade the waste network related to Irish Water in Dún Laoghaire and Dublin Bay.,Support,Fine Gael,Deputy (TD),Political Party 003,"Political Party 003, Deputy (TD)",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf415,Deputy Malcolm Noonan,The speaker supports significant investment in water infrastructure to improve quality and capacity.,Support,"Department of Housing, Local Government and Heritage","Deputy (TD), Minister of State for Heritage and Electoral Reform","Department of Housing, Local Government and Heritage 001","Department of Housing, Local Government and Heritage 001, Deputy (TD), Minister of State for Heritage and Electoral Reform",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf416,Deputy David Stanton,The speaker emphasizes the critical need for improved water infrastructure to enable housing development in towns.,Support,Fine Gael,Deputy (TD),Political Party 003,"Political Party 003, Deputy (TD)",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf417,Deputy Fergus O’Dowd,The speaker believes that Irish Water is failing in its duty of care regarding the management of water resources and wastewater treatment in Drogheda.,Oppose,Fine Gael,Deputy (TD),Political Party 003,"Political Party 003, Deputy (TD)",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf418,Deputy Fergus O’Dowd,"The speaker believes Irish Water is failing in its duty to manage wastewater effectively, leading to significant issues in Drogheda.",Oppose,Fine Gael,Deputy (TD),Political Party 003,"Political Party 003, Deputy (TD)",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf419,Deputy Fergus O’Dowd,The speaker believes Irish Water is failing in its duty to manage wastewater effectively and is calling for urgent action to address the issue.,Oppose,Fine Gael,Deputy (TD),Political Party 003,"Political Party 003, Deputy (TD)",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf41a,Deputy James O’Connor,The speaker expresses a strong concern about the waste water treatment plant issue affecting housing developments in the Mitchelstown area.,Oppose,Fianna Fáil,Deputy (TD),Political Party 002,"Political Party 002, Deputy (TD)",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf41b,Deputy James O’Connor,The speaker expresses frustration over inadequate water infrastructure and funding for their constituency.,Oppose,Fianna Fáil,Deputy (TD),Political Party 002,"Political Party 002, Deputy (TD)",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf41c,Deputy James O’Connor,The speaker expresses frustration over inadequate water infrastructure and funding in Cork East.,Oppose,Fianna Fáil,Deputy (TD),Political Party 002,"Political Party 002, Deputy (TD)",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf41d,Deputy James O’Connor,The speaker expresses frustration over inadequate water infrastructure and funding issues in Cork East.,Oppose,Fianna Fáil,Deputy (TD),Political Party 002,"Political Party 002, Deputy (TD)",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf41e,Deputy James O’Connor,The speaker expresses frustration over inadequate water infrastructure and funding for their constituents.,Oppose,Fianna Fáil,Deputy (TD),Political Party 002,"Political Party 002, Deputy (TD)",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf41f,Deputy Sean Sherlock,The speaker expresses concern over the discharge of raw sewage from towns and villages.,Oppose,Labour Party,Deputy (TD),Political Party 006,"Political Party 006, Deputy (TD)",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf420,Deputy Sean Sherlock,"The speaker expresses concern over the discharge of raw sewage and its impact on communities and housing, urging prioritization of wastewater treatment solutions.",Oppose,Labour Party,Deputy (TD),Political Party 006,"Political Party 006, Deputy (TD)",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf421,Deputy Sean Sherlock,The speaker expresses concern over the discharge of raw sewage and its impact on communities.,Oppose,Labour Party,Deputy (TD),Political Party 006,"Political Party 006, Deputy (TD)",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf422,Deputy Sean Sherlock,The speaker expresses concern over the discharge of raw sewage and its negative impact on communities and housing development.,Oppose,Labour Party,Deputy (TD),Political Party 006,"Political Party 006, Deputy (TD)",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf423,The Taoiseach,The speaker acknowledges the importance of wastewater treatment and expresses a commitment to accelerating progress in this area.,Support,Government of Ireland,"Deputy (TD), The Taoiseach (Prime Minister)",Government of Ireland 001,"Government of Ireland 001, Deputy (TD), The Taoiseach (Prime Minister)",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf424,The Taoiseach,The speaker expresses a commitment to accelerating the wastewater treatment program and acknowledges the importance of addressing issues related to water and effluent discharge.,Support,Government of Ireland,"Deputy (TD), The Taoiseach (Prime Minister)",Government of Ireland 001,"Government of Ireland 001, Deputy (TD), The Taoiseach (Prime Minister)",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf425,Deputy Imelda Munster,"The speaker criticizes the government's approach to emissions, claiming it undermines targets and prioritizes big tech over climate concerns.",Oppose,Sinn Féin,Deputy (Member of Parliament),Political Party 009,"Political Party 009, Deputy (Member of Parliament)",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf426,Deputy Imelda Munster,The speaker criticizes the government for disregarding emissions targets in favor of big tech interests.,Oppose,Sinn Féin,Deputy (Member of Parliament),Political Party 009,"Political Party 009, Deputy (Member of Parliament)",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf427,Deputy Richard Boyd Barrett,The speaker believes that carbon emissions from data centres contribute significantly to the climate emergency and should be addressed.,Oppose,People Before Profit Alliance,Deputy (TD),Political party 008,"Political party 008, Deputy (TD)",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cf428,Deputy John Lahart,The speaker is conscious of water usage and mentions the investigation into using brown water for cooling data centres.,Neutral,Fianna Fáil,Deputy for Dublin South West,Political Party 002,"Political Party 002, Deputy for Dublin South West",2025-06-11T21:50:30.429Z
