_id,Speaker,Topic Thoughts,Sentiment,Organization,Designation,Category,Labels,Insert Datetime
6849ec1728a615fc0c4cfd4f,Deputy Michael McGrath,The speaker supports the implementation of economy-wide carbon budgets and accountability for emissions targets.,Support,Fianna Fáil,"Deputy (TD), Minister for Public Expenditure and Reform, Deputy of the Dail Eireann",Political Party 002,"Political Party 002, Deputy (TD), Minister for Public Expenditure and Reform, Deputy of the Dail Eireann",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cfd50,Deputy Peter Fitzpatrick,The speaker emphasizes the urgent need for investment in water infrastructure to ensure adequate services for communities.,Support,Independent,Deputy (TD),Political Party 005,"Political Party 005, Deputy (TD)",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cfd51,Deputy Noel Grealish,The speaker advocates for improved water infrastructure and management to support housing development in rural areas.,Support,Independent,Deputy (TD),Political Party 005,"Political Party 005, Deputy (TD)",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cfd52,Deputy Noel Grealish,The speaker advocates for improved water infrastructure and timely approvals from Irish Water to support development.,Support,Independent,Deputy (TD),Political Party 005,"Political Party 005, Deputy (TD)",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cfd53,Deputy Noel Grealish,The speaker emphasizes the need for improved water infrastructure and management to support development in rural areas.,Support,Independent,Deputy (TD),Political Party 005,"Political Party 005, Deputy (TD)",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cfd54,Deputy Cathal Berry,The speaker advocates for urgent investment in water treatment infrastructure to address leakage and improve services.,Support,Dail Eireann,Deputy (TD) for Kildare South,Dail Eireann 001,"Dail Eireann 001, Deputy (TD) for Kildare South",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cfd55,Deputy Cathal Berry,The speaker advocates for significant investment in water treatment and infrastructure to support regional development and address current deficiencies.,Support,Dail Eireann,Deputy (TD) for Kildare South,Dail Eireann 001,"Dail Eireann 001, Deputy (TD) for Kildare South",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cfd56,Deputy Cathal Berry,The speaker advocates for urgent investment in water treatment infrastructure to address deficiencies and support regional development.,Support,Dail Eireann,Deputy (TD) for Kildare South,Dail Eireann 001,"Dail Eireann 001, Deputy (TD) for Kildare South",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cfd57,(Deputy Peter Burke),The speaker supports significant investment and reform in water infrastructure to ensure safe and sustainable water services.,Support,Dail Eireann,"Deputy (TD), Deputy for Longford Westmeath and Minister of State with responsibility for Local Government and Planning",Dail Eireann 001,"Dail Eireann 001, Deputy (TD), Deputy for Longford Westmeath and Minister of State with responsibility for Local Government and Planning",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cfd58,(Deputy Peter Burke),The speaker supports sustained investment and reform in water infrastructure to ensure safe and secure drinking water and effective wastewater management.,Support,Dail Eireann,"Deputy (TD), Deputy for Longford Westmeath and Minister of State with responsibility for Local Government and Planning",Dail Eireann 001,"Dail Eireann 001, Deputy (TD), Deputy for Longford Westmeath and Minister of State with responsibility for Local Government and Planning",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cfd59,(Deputy Peter Burke),The speaker emphasizes the importance of sustainable water management and significant government investment in water infrastructure.,Support,Dail Eireann,"Deputy (TD), Deputy for Longford Westmeath and Minister of State with responsibility for Local Government and Planning",Dail Eireann 001,"Dail Eireann 001, Deputy (TD), Deputy for Longford Westmeath and Minister of State with responsibility for Local Government and Planning",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cfd5a,Deputy Eoin Ó Broin,The speaker emphasizes the need for increased investment in water infrastructure to address existing deficiencies and support community needs.,Support,Sinn Féin,"Spokesperson on Housing, Local Government and Heritage",Political Party 009,"Political Party 009, Spokesperson on Housing, Local Government and Heritage",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cfd5b,Deputy Eoin Ó Broin,The speaker emphasizes the need for increased investment in water infrastructure to address existing issues and ensure public access.,Support,Sinn Féin,"Spokesperson on Housing, Local Government and Heritage",Political Party 009,"Political Party 009, Spokesperson on Housing, Local Government and Heritage",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cfd5c,Deputy Pádraig Mac Lochlainn,The speaker believes that Irish Water is under-resourced and lacks a proper plan to address water supply issues in the community.,Oppose,Sinn Féin,Deputy (TD),Political Party 009,"Political Party 009, Deputy (TD)",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cfd5d,Deputy Pat Buckley,The speaker emphasizes the need for improved water treatment capacity to support local development and prevent negative environmental impacts.,Support,Sinn Féin,"Deputy, Spokesperson on Mental Health and Suicide Prevention",Political Party 009,"Political Party 009, Deputy, Spokesperson on Mental Health and Suicide Prevention",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cfd5e,Deputy Pat Buckley,The speaker emphasizes the need for improved water treatment capacity to support local development and environmental sustainability.,Support,Sinn Féin,"Deputy, Spokesperson on Mental Health and Suicide Prevention",Political Party 009,"Political Party 009, Deputy, Spokesperson on Mental Health and Suicide Prevention",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cfd5f,Deputy Rose Conway-Walsh,"The speaker strongly advocates for improved access to clean water and wastewater treatment services, criticizing the ongoing struggles faced by communities in securing these essential resources.",Support,Sinn Féin,"Deputy and Spokesperson on Higher Education, Innovation, and Science",Political Party 009,"Political Party 009, Deputy and Spokesperson on Higher Education, Innovation, and Science",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cfd60,Deputy Rose Conway-Walsh,"The speaker strongly advocates for the necessity of clean water and wastewater systems, criticizing the ongoing struggle for access to these basic services.",Support,Sinn Féin,"Deputy and Spokesperson on Higher Education, Innovation, and Science",Political Party 009,"Political Party 009, Deputy and Spokesperson on Higher Education, Innovation, and Science",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cfd61,Deputy Martin Kenny,"The speaker emphasizes the need for improved infrastructure and investment in water and wastewater treatment services, particularly in rural areas.",Support,Sinn Féin,"Spokesperson on Justice and Equality, and Deputy for Sligo Leitrim",Political Party 009,"Political Party 009, Spokesperson on Justice and Equality, and Deputy for Sligo Leitrim",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cfd62,Deputy Martin Kenny,The speaker advocates for improved water and wastewater infrastructure and cooperation with Irish Water to support rural communities.,Support,Sinn Féin,"Spokesperson on Justice and Equality, and Deputy for Sligo Leitrim",Political Party 009,"Political Party 009, Spokesperson on Justice and Equality, and Deputy for Sligo Leitrim",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cfd63,Deputy Martin Kenny,The speaker emphasizes the need for improved water infrastructure and cooperation between local authorities and Irish Water.,Support,Sinn Féin,"Spokesperson on Justice and Equality, and Deputy for Sligo Leitrim",Political Party 009,"Political Party 009, Spokesperson on Justice and Equality, and Deputy for Sligo Leitrim",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cfd64,Deputy Violet-Anne Wynne,"The speaker criticizes the government's failure to provide adequate wastewater treatment services in towns and villages, highlighting the urgent need for upgrades and infrastructure.",Oppose,Sinn Féin,Deputy (TD),Political Party 009,"Political Party 009, Deputy (TD)",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cfd65,Deputy Violet-Anne Wynne,"The speaker criticizes the government's failure to provide adequate wastewater treatment services in towns and villages, highlighting a lack of infrastructure and necessary upgrades.",Oppose,Sinn Féin,Deputy (TD),Political Party 009,"Political Party 009, Deputy (TD)",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cfd66,Deputy Sean Sherlock,The speaker emphasizes the need for upgrades and rehabilitation of water infrastructure to support community development.,Support,Labour Party,Deputy (TD),Political Party 006,"Political Party 006, Deputy (TD)",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cfd67,Deputy Holly Cairns,The speaker emphasizes the urgent need for investment in water infrastructure to ensure safe drinking water and proper treatment.,Support,Social Democrats,"Spokesperson on Agriculture, Food and the Marine, and on Social Justice, Disability Rights and Older People",Political Party 010,"Political Party 010, Spokesperson on Agriculture, Food and the Marine, and on Social Justice, Disability Rights and Older People",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cfd68,Deputy Holly Cairns,The speaker emphasizes the urgent need for investment in water infrastructure to ensure safe drinking water and proper treatment of wastewater.,Support,Social Democrats,"Spokesperson on Agriculture, Food and the Marine, and on Social Justice, Disability Rights and Older People",Political Party 010,"Political Party 010, Spokesperson on Agriculture, Food and the Marine, and on Social Justice, Disability Rights and Older People",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cfd69,Deputy Jennifer Whitmore,The speaker emphasizes the urgent need for improved water treatment infrastructure to prevent pollution and protect the environment.,Support,Social Democrats,"Spokesperson on Climate Action, Communications Networks and Transport",Political Party 010,"Political Party 010, Spokesperson on Climate Action, Communications Networks and Transport",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cfd6a,Deputy Jennifer Whitmore,The speaker emphasizes the urgent need for improved water treatment infrastructure to prevent pollution and environmental damage.,Support,Social Democrats,"Spokesperson on Climate Action, Communications Networks and Transport",Political Party 010,"Political Party 010, Spokesperson on Climate Action, Communications Networks and Transport",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cfd6b,Deputy Bríd Smith,The speaker advocates for public ownership of water utilities and opposes privatization.,Support,People Before Profit Alliance,"Deputy, Member of the Dail Eireann (the lower house of the Irish Parliament)",Political party 008,"Political party 008, Deputy, Member of the Dail Eireann (the lower house of the Irish Parliament)",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cfd6c,Deputy Bríd Smith,The speaker advocates for public ownership of water utilities and opposes privatization.,Oppose,People Before Profit Alliance,"Deputy, Member of the Dail Eireann (the lower house of the Irish Parliament)",Political party 008,"Political party 008, Deputy, Member of the Dail Eireann (the lower house of the Irish Parliament)",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cfd6d,Deputy Paul Murphy,The speaker opposes the introduction of water charges and advocates for investment in water infrastructure instead of privatization.,Oppose,People Before Profit Alliance,Deputy (TD),Political party 008,"Political party 008, Deputy (TD)",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cfd6e,Deputy Paul Murphy,The speaker opposes the introduction of water charges and advocates for investment in water infrastructure instead.,Oppose,People Before Profit Alliance,Deputy (TD),Political party 008,"Political party 008, Deputy (TD)",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cfd6f,Deputy Michael Collins,"The speaker expresses serious concerns about the inadequate sewage systems in communities, highlighting the need for urgent improvements and cooperation with Irish Water.",Support,Dail Eireann,Deputy (TD),Dail Eireann 001,"Dail Eireann 001, Deputy (TD)",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cfd70,Deputy Danny Healy-Rae,The speaker emphasizes that access to clean water is a basic human right and criticizes the lack of adequate water infrastructure and funding in Kerry.,Support,Dail Eireann,Deputy (TD),Dail Eireann 001,"Dail Eireann 001, Deputy (TD)",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cfd71,Deputy Marian Harkin,The speaker expresses strong concern over inadequate water and wastewater provision and supports the need for a transparent cost structure for treatment plants.,Support,Independent,Deputy (TD),Political Party 005,"Political Party 005, Deputy (TD)",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cfd72,Deputy Marian Harkin,The speaker criticizes the inadequate water and wastewater provision in Ireland and supports the need for a transparent cost structure for treatment plants.,Support,Independent,Deputy (TD),Political Party 005,"Political Party 005, Deputy (TD)",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cfd73,Deputy Catherine Connolly,The speaker advocates for water ownership by the people of Ireland and emphasizes the need for transparency in its management.,Support,Dail Eireann,Deputy (TD) and Leas Cheann Comhairle (Deputy Speaker),Dail Eireann 001,"Dail Eireann 001, Deputy (TD) and Leas Cheann Comhairle (Deputy Speaker)",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cfd74,Deputy Catherine Connolly,The speaker believes water should be owned by the people of Ireland and emphasizes the need for transparency in its management.,Support,Dail Eireann,Deputy (TD) and Leas Cheann Comhairle (Deputy Speaker),Dail Eireann 001,"Dail Eireann 001, Deputy (TD) and Leas Cheann Comhairle (Deputy Speaker)",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cfd75,Deputy Peadar Tóibín,The speaker emphasizes the critical importance of adequate water infrastructure for society and calls for government funding rather than water taxes.,Support,Aontú,"Deputy (TD), Leader",Political Party 001,"Political Party 001, Deputy (TD), Leader",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cfd76,Deputy Peadar Tóibín,"Water is essential for a functional society, and investment in water infrastructure is crucial.",Support,Aontú,"Deputy (TD), Leader",Political Party 001,"Political Party 001, Deputy (TD), Leader",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cfd77,Deputy Peadar Tóibín,The speaker emphasizes the critical importance of adequate water infrastructure for a functional society and advocates for government funding rather than water taxes.,Support,Aontú,"Deputy (TD), Leader",Political Party 001,"Political Party 001, Deputy (TD), Leader",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cfd78,Deputy Matt Shanahan,Water is a vital resource that requires proper management and investment for economic competitiveness and social sustainability.,Support,Dail Eireann,Deputy (TD),Dail Eireann 001,"Dail Eireann 001, Deputy (TD)",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cfd79,Deputy Matt Shanahan,Water is a vital resource that requires proper management and investment to ensure economic competitiveness and social sustainability.,Support,Dail Eireann,Deputy (TD),Dail Eireann 001,"Dail Eireann 001, Deputy (TD)",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cfd7a,The Taoiseach,The speaker acknowledges the need for strategic planning to manage the impact of data centres on carbon emissions.,Neutral,Government of Ireland,"Deputy (TD), The Taoiseach (Prime Minister)",Government of Ireland 001,"Government of Ireland 001, Deputy (TD), The Taoiseach (Prime Minister)",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cfd7b,Deputy Jackie Cahill,"The speaker expresses concern about the proposed pipeline from the River Shannon to Dublin, questioning the effectiveness of Irish Water's capital use given the leaking infrastructure.",Oppose,Fianna Fáil,Deputy and Spokesperson on Food and Horticulture,Political Party 002,"Political Party 002, Deputy and Spokesperson on Food and Horticulture",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cfd7c,Deputy Jackie Cahill,"The speaker expresses significant concern about the proposed water pipeline from the River Shannon to Dublin, questioning the capital use by Irish Water and highlighting the need for investment in local wastewater treatment facilities.",Oppose,Fianna Fáil,Deputy and Spokesperson on Food and Horticulture,Political Party 002,"Political Party 002, Deputy and Spokesperson on Food and Horticulture",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cfd7d,Deputy Ciarán Cannon,The speaker advocates for the protection and expansion of rural transport and sustainable mobility options.,Support,Fine Gael,Deputy and Spokesperson on Foreign Affairs and Trade,Political Party 003,"Political Party 003, Deputy and Spokesperson on Foreign Affairs and Trade",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cfd7e,Deputy Ciarán Cannon,The speaker advocates for the protection and expansion of rural transport and sustainable mobility in rural Ireland.,Support,Fine Gael,Deputy and Spokesperson on Foreign Affairs and Trade,Political Party 003,"Political Party 003, Deputy and Spokesperson on Foreign Affairs and Trade",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cfd7f,Deputy Ciarán Cannon,The speaker advocates for significant commitments to rural transport and sustainable rural mobility.,Support,Fine Gael,Deputy and Spokesperson on Foreign Affairs and Trade,Political Party 003,"Political Party 003, Deputy and Spokesperson on Foreign Affairs and Trade",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cfd80,The Taoiseach,The speaker supports sustainable economic development with a focus on job creation and infrastructure.,Support,Government of Ireland,"Deputy (TD), The Taoiseach (Prime Minister)",Government of Ireland 001,"Government of Ireland 001, Deputy (TD), The Taoiseach (Prime Minister)",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cfd81,The Taoiseach,The speaker emphasizes the importance of sustainable economic development and job creation as part of the government's policy.,Support,Government of Ireland,"Deputy (TD), The Taoiseach (Prime Minister)",Government of Ireland 001,"Government of Ireland 001, Deputy (TD), The Taoiseach (Prime Minister)",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cfd82,Deputy James O’Connor,The speaker supports measures that enhance the economic viability of family farms through legislative changes.,Support,Fianna Fáil,Deputy (TD),Political Party 002,"Political Party 002, Deputy (TD)",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cfd83,Deputy James O’Connor,The speaker emphasizes the importance of protecting the economic viability of family farms through legislative changes.,Support,Fianna Fáil,Deputy (TD),Political Party 002,"Political Party 002, Deputy (TD)",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cfd84,Deputy James O’Connor,The speaker supports measures that enhance the economic viability of family farms through legislative reforms.,Support,Fianna Fáil,Deputy (TD),Political Party 002,"Political Party 002, Deputy (TD)",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cfd85,Deputy James O’Connor,The speaker supports measures that enhance the economic viability and sustainability of family farms through legislative reforms.,Support,Fianna Fáil,Deputy (TD),Political Party 002,"Political Party 002, Deputy (TD)",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cfd86,Deputy Ivana Bacik,The speaker advocates for urgent action to reduce carbon emissions and transition away from fossil fuels.,Support,Labour Party,"Deputy (TD), Spokesperson on Children, Disability, Equality and Integration",Political Party 006,"Political Party 006, Deputy (TD), Spokesperson on Children, Disability, Equality and Integration",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cfd87,Deputy Claire Kerrane,The speaker emphasizes the importance of supporting communities that have been adversely affected by economic changes and job losses.,Support,Sinn Féin,Deputy (TD),Political Party 009,"Political Party 009, Deputy (TD)",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cfd88,Deputy Claire Kerrane,The speaker emphasizes the importance of supporting communities that have been adversely affected by economic changes.,Support,Sinn Féin,Deputy (TD),Political Party 009,"Political Party 009, Deputy (TD)",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cfd89,Deputy Matt Carthy,"The speaker criticizes the government's approach to carbon taxes, stating it burdens ordinary workers and communities without providing necessary support.",Oppose,Sinn Féin,"Member of the European Parliament (MEP) (2014 2020), Teachta Dála (TD) for the Cavan Monaghan constituency (since 2020)",Political Party 009,"Political Party 009, Member of the European Parliament (MEP) (2014 2020), Teachta Dála (TD) for the Cavan Monaghan constituency (since 2020)",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cfd8a,Deputy Matt Carthy,"The speaker criticizes the government's approach to carbon taxes, stating it burdens ordinary people instead of providing support for climate targets.",Oppose,Sinn Féin,"Member of the European Parliament (MEP) (2014 2020), Teachta Dála (TD) for the Cavan Monaghan constituency (since 2020)",Political Party 009,"Political Party 009, Member of the European Parliament (MEP) (2014 2020), Teachta Dála (TD) for the Cavan Monaghan constituency (since 2020)",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cfd8b,Deputy Réada Cronin,"The speaker emphasizes the urgent need for radical change to address carbon emissions, highlighting the inadequacy of minor adjustments.",Support,Sinn Féin,Deputy (TD),Political Party 009,"Political Party 009, Deputy (TD)",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cfd8c,Deputy Sorca Clarke,The speaker emphasizes the critical need for the conservation and sustainable use of biodiversity to benefit local communities and economies.,Support,Sinn Féin,Deputy (TD),Political Party 009,"Political Party 009, Deputy (TD)",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cfd8d,Deputy Bríd Smith,"The speaker believes there is no real transition away from fossil fuels, as carbon emissions continue to rise despite claims of progress.",Oppose,People Before Profit Alliance,"Deputy, Member of the Dail Eireann (the lower house of the Irish Parliament)",Political party 008,"Political party 008, Deputy, Member of the Dail Eireann (the lower house of the Irish Parliament)",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cfd8e,Deputy Richard Boyd Barrett,"The speaker advocates for an extension of the ten-year rule for taxi vehicles to support drivers in transitioning to electric vehicles, emphasizing the need for additional grants and time for suitable EVs to become available.",Support,People Before Profit Alliance,Deputy (TD),Political party 008,"Political party 008, Deputy (TD)",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cfd8f,Deputy Richard Boyd Barrett,The speaker advocates for extending the ten-year rule for taxi vehicles to support drivers in transitioning to electric vehicles and emphasizes the need for additional grants and suitable EV options.,Support,People Before Profit Alliance,Deputy (TD),Political party 008,"Political party 008, Deputy (TD)",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cfd90,Deputy Martin Browne,The speaker acknowledges the role of forests in meeting EU emissions reduction targets but highlights the challenges in achieving afforestation goals.,Neutral,Sinn Féin,Deputy (TD),Political Party 009,"Political Party 009, Deputy (TD)",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cfd91,Deputy Danny Healy-Rae,The speaker criticizes the government's carbon tax and views it as greedy and burdensome for the people.,Oppose,Dail Eireann,Deputy (TD),Dail Eireann 001,"Dail Eireann 001, Deputy (TD)",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cfd92,Deputy Richard O’Donoghue,"The speaker emphasizes the need for viable alternatives to achieve zero emissions, criticizing the government's lack of immediate options.",Oppose,Independent,Deputy (TD),Political Party 005,"Political Party 005, Deputy (TD)",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cfd93,Deputy Mary Lou McDonald,"The speaker opposes the carbon tax hike, arguing it adds financial pressure on struggling households.",Oppose,Sinn Féin,President,Political Party 009,"Political Party 009, President",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cfd94,Deputy Danny Healy-Rae,The speaker opposes the carbon tax and believes it will harm the economy and people's livelihoods.,Oppose,Dail Eireann,Deputy (TD),Dail Eireann 001,"Dail Eireann 001, Deputy (TD)",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cfd95,Deputy Ciarán Cannon,The speaker supports rural development but highlights the conflict regarding the lack of wastewater treatment systems in villages.,Support,Fine Gael,Deputy and Spokesperson on Foreign Affairs and Trade,Political Party 003,"Political Party 003, Deputy and Spokesperson on Foreign Affairs and Trade",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cfd96,Deputy Ciarán Cannon,"The speaker supports rural development but highlights the conflict regarding infrastructure, particularly wastewater treatment systems in villages.",Neutral,Fine Gael,Deputy and Spokesperson on Foreign Affairs and Trade,Political Party 003,"Political Party 003, Deputy and Spokesperson on Foreign Affairs and Trade",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cfd97,Deputy Ciarán Cannon,"The speaker supports rural development but highlights the conflict regarding infrastructure, particularly wastewater treatment systems, in rural areas.",Support,Fine Gael,Deputy and Spokesperson on Foreign Affairs and Trade,Political Party 003,"Political Party 003, Deputy and Spokesperson on Foreign Affairs and Trade",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cfd98,Deputy Michael Collins,"The speaker opposes the increase in carbon tax, arguing it burdens hard-working people without providing reliable alternatives.",Oppose,Dail Eireann,Deputy (TD),Dail Eireann 001,"Dail Eireann 001, Deputy (TD)",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cfd99,Deputy Martin Kenny,"The speaker emphasizes the need for a balanced approach to address vacancy and dereliction in rural areas, advocating for assistance to property owners and the revitalization of communities.",Support,Sinn Féin,"Spokesperson on Justice and Equality, and Deputy for Sligo Leitrim",Political Party 009,"Political Party 009, Spokesperson on Justice and Equality, and Deputy for Sligo Leitrim",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cfd9a,Deputy Martin Kenny,"The speaker emphasizes the need for a balanced approach to address vacancy and dereliction in rural areas, advocating for assistance in revitalizing properties and providing housing.",Support,Sinn Féin,"Spokesperson on Justice and Equality, and Deputy for Sligo Leitrim",Political Party 009,"Political Party 009, Spokesperson on Justice and Equality, and Deputy for Sligo Leitrim",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cfd9b,Deputy Martin Kenny,"The speaker emphasizes the need for a balanced approach to address vacancy and dereliction in rural areas, advocating for assistance in revitalizing properties and communities.",Support,Sinn Féin,"Spokesperson on Justice and Equality, and Deputy for Sligo Leitrim",Political Party 009,"Political Party 009, Spokesperson on Justice and Equality, and Deputy for Sligo Leitrim",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cfd9c,Deputy Darren O’Rourke,"Urgent action is needed to reduce carbon emissions, and the government must lead in delivering a just transition.",Support,Sinn Féin,"Spokesperson on Climate Action, Communications Networks and Transport",Political Party 009,"Political Party 009, Spokesperson on Climate Action, Communications Networks and Transport",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cfd9d,Deputy Darren O’Rourke,Urgent action is needed to address the climate crisis and reduce emissions.,Support,Sinn Féin,"Spokesperson on Climate Action, Communications Networks and Transport",Political Party 009,"Political Party 009, Spokesperson on Climate Action, Communications Networks and Transport",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cfd9e,Deputy Darren O’Rourke,The speaker advocates for urgent action to reduce carbon emissions and supports the proposed carbon budgets.,Support,Sinn Féin,"Spokesperson on Climate Action, Communications Networks and Transport",Political Party 009,"Political Party 009, Spokesperson on Climate Action, Communications Networks and Transport",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cfd9f,Deputy Ruairí Ó Murchú,Supports carbon budgets but is concerned about the delivery and effectiveness of current policies.,Neutral,Sinn Féin,Deputy (TD),Political Party 009,"Political Party 009, Deputy (TD)",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cfda0,Deputy Ruairí Ó Murchú,Supports carbon budgets but expresses serious concerns about their delivery and effectiveness.,Neutral,Sinn Féin,Deputy (TD),Political Party 009,"Political Party 009, Deputy (TD)",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cfda1,Deputy Ruairí Ó Murchú,Supports carbon budgets but is concerned about their delivery and effectiveness.,Neutral,Sinn Féin,Deputy (TD),Political Party 009,"Political Party 009, Deputy (TD)",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cfda2,Deputy Patricia Ryan,Supports the need for serious progress on sectoral carbon budgets and emission reduction targets.,Support,Sinn Féin,Deputy (TD) for Kildare South,Political Party 009,"Political Party 009, Deputy (TD) for Kildare South",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cfda3,Deputy Patricia Ryan,The speaker supports the need for serious progress on carbon budgets and expresses concerns about the government's approach to achieving emission reduction targets.,Oppose,Sinn Féin,Deputy (TD) for Kildare South,Political Party 009,"Political Party 009, Deputy (TD) for Kildare South",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cfda4,Deputy Patricia Ryan,Supports the need for serious progress on sectoral carbon budgets and expresses concerns about the government's approach to achieving emission reduction targets.,Oppose,Sinn Féin,Deputy (TD) for Kildare South,Political Party 009,"Political Party 009, Deputy (TD) for Kildare South",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cfda5,Deputy Martin Browne,The speaker emphasizes the need for equitable carbon reduction measures that do not disproportionately burden the financially disadvantaged.,Support,Sinn Féin,Deputy (TD),Political Party 009,"Political Party 009, Deputy (TD)",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cfda6,Deputy Martin Browne,The speaker emphasizes the need for equitable climate action that does not disproportionately burden the financially disadvantaged while highlighting the importance of including farmers in discussions on agricultural policies.,Support,Sinn Féin,Deputy (TD),Political Party 009,"Political Party 009, Deputy (TD)",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cfda7,Deputy Martin Browne,The speaker emphasizes the need for swift action to reduce greenhouse gas emissions and highlights the importance of individual Ministers in achieving carbon budget targets.,Support,Sinn Féin,Deputy (TD),Political Party 009,"Political Party 009, Deputy (TD)",2025-06-11T21:50:31.061Z
6849ec1728a615fc0c4cfda8,Deputy Réada Cronin,Supports carbon budgets and acknowledges the urgency of addressing carbon emissions.,Support,Sinn Féin,Deputy (TD),Political Party 009,"Political Party 009, Deputy (TD)",2025-06-11T21:50:31.061Z
